census_year,geo_name,category,sub_category,variable_name,total,male,female,flag_total,flag_male,flag_female,geo_location,data_notes,geo_code
2016,Beaver Creek,,,Participation rate,86.7,87.5,100,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001042'>View boundary on map</a>,,6001042
2016,Beaver Creek,,,Employment rate,73.3,62.5,83.3,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001042'>View boundary on map</a>,,6001042
2016,Beaver Creek,,,Unemployment rate,15.4,0,33.3,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001042'>View boundary on map</a>,,6001042
2016,Burwash Landing,,,Total - Population aged 15 years and over by Labour force status - 25% sample data,65,30,30,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001039'>View boundary on map</a>,,6001039
2016,Burwash Landing,Total - Population aged 15 years and over by Labour force status - 25% sample data,,In the labour force,55,35,25,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001039'>View boundary on map</a>,,6001039
2016,Burwash Landing,Total - Population aged 15 years and over by Labour force status - 25% sample data,In the labour force,Employed,50,30,25,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001039'>View boundary on map</a>,,6001039
2016,Burwash Landing,Total - Population aged 15 years and over by Labour force status - 25% sample data,In the labour force,Unemployed,0,0,0,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001039'>View boundary on map</a>,,6001039
2016,Burwash Landing,Total - Population aged 15 years and over by Labour force status - 25% sample data,,Not in the labour force,10,0,10,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001039'>View boundary on map</a>,,6001039
2016,Burwash Landing,,,Participation rate,84.6,100,83.3,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001039'>View boundary on map</a>,,6001039
2016,Burwash Landing,,,Employment rate,76.9,100,83.3,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001039'>View boundary on map</a>,,6001039
2016,Burwash Landing,,,Unemployment rate,0,0,0,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001039'>View boundary on map</a>,,6001039
2016,Carcross,,,Total - Population aged 15 years and over by Labour force status - 25% sample data,250,130,120,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001048'>View boundary on map</a>,,6001048
2016,Carcross,Total - Population aged 15 years and over by Labour force status - 25% sample data,,In the labour force,180,95,85,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001048'>View boundary on map</a>,,6001048
2016,Carcross,Total - Population aged 15 years and over by Labour force status - 25% sample data,In the labour force,Employed,130,65,65,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001048'>View boundary on map</a>,,6001048
2016,Carcross,Total - Population aged 15 years and over by Labour force status - 25% sample data,In the labour force,Unemployed,50,30,25,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001048'>View boundary on map</a>,,6001048
2016,Carcross,Total - Population aged 15 years and over by Labour force status - 25% sample data,,Not in the labour force,75,40,35,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001048'>View boundary on map</a>,,6001048
2016,Carcross,,,Participation rate,72,73.1,70.8,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001048'>View boundary on map</a>,,6001048
2016,Carcross,,,Employment rate,52,50,54.2,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001048'>View boundary on map</a>,,6001048
2016,Carcross,,,Unemployment rate,27.8,31.6,29.4,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001048'>View boundary on map</a>,,6001048
2016,Carcross 4,,,Total - Population aged 15 years and over by Labour force status - 25% sample data,,,,x,x,x,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001008'>View boundary on map</a>,,6001008
2016,Carcross 4,Total - Population aged 15 years and over by Labour force status - 25% sample data,,In the labour force,,,,x,x,x,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001008'>View boundary on map</a>,,6001008
2016,Carcross 4,Total - Population aged 15 years and over by Labour force status - 25% sample data,In the labour force,Employed,,,,x,x,x,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001008'>View boundary on map</a>,,6001008
2016,Carcross 4,Total - Population aged 15 years and over by Labour force status - 25% sample data,In the labour force,Unemployed,,,,x,x,x,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001008'>View boundary on map</a>,,6001008
2016,Carcross 4,Total - Population aged 15 years and over by Labour force status - 25% sample data,,Not in the labour force,,,,x,x,x,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001008'>View boundary on map</a>,,6001008
2016,Carcross 4,,,Participation rate,,,,x,x,x,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001008'>View boundary on map</a>,,6001008
2016,Carcross 4,,,Employment rate,,,,x,x,x,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001008'>View boundary on map</a>,,6001008
2016,Carcross 4,,,Unemployment rate,,,,x,x,x,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001008'>View boundary on map</a>,,6001008
2016,Carmacks,,,Total - Population aged 15 years and over by Labour force status - 25% sample data,360,195,170,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001012'>View boundary on map</a>,,6001012
2016,Carmacks,Total - Population aged 15 years and over by Labour force status - 25% sample data,,In the labour force,220,110,110,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001012'>View boundary on map</a>,,6001012
2016,Carmacks,Total - Population aged 15 years and over by Labour force status - 25% sample data,In the labour force,Employed,185,85,100,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001012'>View boundary on map</a>,,6001012
2016,Carmacks,Total - Population aged 15 years and over by Labour force status - 25% sample data,In the labour force,Unemployed,35,30,0,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001012'>View boundary on map</a>,,6001012
2016,Carmacks,Total - Population aged 15 years and over by Labour force status - 25% sample data,,Not in the labour force,145,90,60,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001012'>View boundary on map</a>,,6001012
2016,Carmacks,,,Participation rate,61.1,56.4,64.7,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001012'>View boundary on map</a>,,6001012
2016,Carmacks,,,Employment rate,51.4,43.6,58.8,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001012'>View boundary on map</a>,,6001012
2016,Carmacks,,,Unemployment rate,15.9,27.3,0,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001012'>View boundary on map</a>,,6001012
2016,Champagne Landing 10,,,Total - Population aged 15 years and over by Labour force status - 25% sample data,,,,x,x,x,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001038'>View boundary on map</a>,,6001038
2016,Champagne Landing 10,Total - Population aged 15 years and over by Labour force status - 25% sample data,,In the labour force,,,,x,x,x,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001038'>View boundary on map</a>,,6001038
2016,Champagne Landing 10,Total - Population aged 15 years and over by Labour force status - 25% sample data,In the labour force,Employed,,,,x,x,x,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001038'>View boundary on map</a>,,6001038
2016,Champagne Landing 10,Total - Population aged 15 years and over by Labour force status - 25% sample data,In the labour force,Unemployed,,,,x,x,x,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001038'>View boundary on map</a>,,6001038
2016,Champagne Landing 10,Total - Population aged 15 years and over by Labour force status - 25% sample data,,Not in the labour force,,,,x,x,x,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001038'>View boundary on map</a>,,6001038
2016,Champagne Landing 10,,,Participation rate,,,,x,x,x,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001038'>View boundary on map</a>,,6001038
2016,Champagne Landing 10,,,Employment rate,,,,x,x,x,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001038'>View boundary on map</a>,,6001038
2016,Champagne Landing 10,,,Unemployment rate,,,,x,x,x,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001038'>View boundary on map</a>,,6001038
2016,Dawson,,,Total - Population aged 15 years and over by Labour force status - 25% sample data,1105,550,550,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001029'>View boundary on map</a>,,6001029
2016,Dawson,Total - Population aged 15 years and over by Labour force status - 25% sample data,,In the labour force,880,430,450,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001029'>View boundary on map</a>,,6001029
2016,Dawson,Total - Population aged 15 years and over by Labour force status - 25% sample data,In the labour force,Employed,785,375,415,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001029'>View boundary on map</a>,,6001029
2016,Dawson,Total - Population aged 15 years and over by Labour force status - 25% sample data,In the labour force,Unemployed,95,55,40,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001029'>View boundary on map</a>,,6001029
2016,Dawson,Total - Population aged 15 years and over by Labour force status - 25% sample data,,Not in the labour force,225,120,105,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001029'>View boundary on map</a>,,6001029
2016,Dawson,,,Participation rate,79.6,78.2,81.8,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001029'>View boundary on map</a>,,6001029
2016,Dawson,,,Employment rate,71,68.2,75.5,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001029'>View boundary on map</a>,,6001029
2016,Dawson,,,Unemployment rate,10.8,12.8,8.9,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001029'>View boundary on map</a>,,6001029
2016,Destruction Bay,,,Total - Population aged 15 years and over by Labour force status - 25% sample data,40,20,20,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001049'>View boundary on map</a>,,6001049
2016,Destruction Bay,Total - Population aged 15 years and over by Labour force status - 25% sample data,,In the labour force,30,15,15,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001049'>View boundary on map</a>,,6001049
2016,Destruction Bay,Total - Population aged 15 years and over by Labour force status - 25% sample data,In the labour force,Employed,25,15,15,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001049'>View boundary on map</a>,,6001049
2016,Destruction Bay,Total - Population aged 15 years and over by Labour force status - 25% sample data,In the labour force,Unemployed,10,0,0,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001049'>View boundary on map</a>,,6001049
2016,Destruction Bay,Total - Population aged 15 years and over by Labour force status - 25% sample data,,Not in the labour force,10,0,10,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001049'>View boundary on map</a>,,6001049
2016,Destruction Bay,,,Participation rate,75,75,75,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001049'>View boundary on map</a>,,6001049
2016,Destruction Bay,,,Employment rate,62.5,75,75,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001049'>View boundary on map</a>,,6001049
2016,Destruction Bay,,,Unemployment rate,33.3,0,0,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001049'>View boundary on map</a>,,6001049
2016,Faro,,,Total - Population aged 15 years and over by Labour force status - 25% sample data,290,150,135,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001004'>View boundary on map</a>,,6001004
2016,Faro,Total - Population aged 15 years and over by Labour force status - 25% sample data,,In the labour force,190,100,90,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001004'>View boundary on map</a>,,6001004
2016,Faro,Total - Population aged 15 years and over by Labour force status - 25% sample data,In the labour force,Employed,150,75,75,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001004'>View boundary on map</a>,,6001004
2016,Faro,Total - Population aged 15 years and over by Labour force status - 25% sample data,In the labour force,Unemployed,40,25,15,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001004'>View boundary on map</a>,,6001004
2016,Faro,Total - Population aged 15 years and over by Labour force status - 25% sample data,,Not in the labour force,100,55,45,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001004'>View boundary on map</a>,,6001004
2016,Faro,,,Participation rate,65.5,66.7,66.7,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001004'>View boundary on map</a>,,6001004
2016,Faro,,,Employment rate,51.7,50,55.6,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001004'>View boundary on map</a>,,6001004
2016,Faro,,,Unemployment rate,21.1,25,16.7,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001004'>View boundary on map</a>,,6001004
2016,Haines Junction,,,Total - Population aged 15 years and over by Labour force status - 25% sample data,490,240,245,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001018'>View boundary on map</a>,,6001018
2016,Haines Junction,Total - Population aged 15 years and over by Labour force status - 25% sample data,,In the labour force,335,165,170,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001018'>View boundary on map</a>,,6001018
2016,Haines Junction,Total - Population aged 15 years and over by Labour force status - 25% sample data,In the labour force,Employed,285,130,150,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001018'>View boundary on map</a>,,6001018
2016,Haines Junction,Total - Population aged 15 years and over by Labour force status - 25% sample data,In the labour force,Unemployed,50,35,20,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001018'>View boundary on map</a>,,6001018
2016,Haines Junction,Total - Population aged 15 years and over by Labour force status - 25% sample data,,Not in the labour force,155,80,75,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001018'>View boundary on map</a>,,6001018
2016,Haines Junction,,,Participation rate,68.4,68.8,69.4,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001018'>View boundary on map</a>,,6001018
2016,Haines Junction,,,Employment rate,58.2,54.2,61.2,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001018'>View boundary on map</a>,,6001018
2016,Haines Junction,,,Unemployment rate,14.9,21.2,11.8,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001018'>View boundary on map</a>,,6001018
2016,Ibex Valley,,,Total - Population aged 15 years and over by Labour force status - 25% sample data,350,200,150,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001055'>View boundary on map</a>,,6001055
2016,Ibex Valley,Total - Population aged 15 years and over by Labour force status - 25% sample data,,In the labour force,280,165,120,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001055'>View boundary on map</a>,,6001055
2016,Ibex Valley,Total - Population aged 15 years and over by Labour force status - 25% sample data,In the labour force,Employed,235,125,115,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001055'>View boundary on map</a>,,6001055
