census_year,geo_name,category,sub_category,variable_name,topic,total,male,female,flag_total,flag_male,flag_female,geo_location,data_notes,geo_code
2016,Yukon,Total - Visible minority for the population in private households - 25% sample data,Total visible minority population,Korean,Visible minority population,70,20,50,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Visible minority for the population in private households - 25% sample data,Total visible minority population,Japanese,Visible minority population,65,35,30,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Visible minority for the population in private households - 25% sample data,Total visible minority population,Visible minority; n.i.e.,Visible minority population,15,10,10,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2016-data-notes#datanote100'>100</a>,6001
2016,Yukon,Total - Visible minority for the population in private households - 25% sample data,Total visible minority population,Multiple visible minorities,Visible minority population,120,60,60,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2016-data-notes#datanote101'>101</a>,6001
2016,Yukon,Total - Visible minority for the population in private households - 25% sample data,,Not a visible minority,Visible minority population,32110,16295,15815,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2016-data-notes#datanote102'>102</a>,6001
2016,Yukon,,,Total - Ethnic origin for the population in private households - 25% sample data,Ethnic origin population,35115,17645,17470,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2016-data-notes#datanote103'>103</a>,6001
2016,Yukon,Total - Ethnic origin for the population in private households - 25% sample data,,North American Aboriginal origins,Ethnic origin population,8320,4000,4325,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Ethnic origin for the population in private households - 25% sample data,North American Aboriginal origins,First Nations (North American Indian),Ethnic origin population,7255,3535,3725,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Ethnic origin for the population in private households - 25% sample data,North American Aboriginal origins,Inuit,Ethnic origin population,390,195,200,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Ethnic origin for the population in private households - 25% sample data,North American Aboriginal origins,Métis,Ethnic origin population,1020,430,590,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Ethnic origin for the population in private households - 25% sample data,,Other North American origins,Ethnic origin population,9335,4775,4565,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Ethnic origin for the population in private households - 25% sample data,Other North American origins,Acadian,Ethnic origin population,165,65,95,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Ethnic origin for the population in private households - 25% sample data,Other North American origins,American,Ethnic origin population,675,310,365,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Ethnic origin for the population in private households - 25% sample data,Other North American origins,Canadian,Ethnic origin population,8635,4460,4180,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Ethnic origin for the population in private households - 25% sample data,Other North American origins,New Brunswicker,Ethnic origin population,0,0,0,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Ethnic origin for the population in private households - 25% sample data,Other North American origins,Newfoundlander,Ethnic origin population,65,30,35,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Ethnic origin for the population in private households - 25% sample data,Other North American origins,Nova Scotian,Ethnic origin population,10,0,0,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Ethnic origin for the population in private households - 25% sample data,Other North American origins,Ontarian,Ethnic origin population,0,0,10,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Ethnic origin for the population in private households - 25% sample data,Other North American origins,Québécois,Ethnic origin population,85,40,50,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Ethnic origin for the population in private households - 25% sample data,Other North American origins,Other North American origins; n.i.e.,Ethnic origin population,0,0,0,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2016-data-notes#datanote104'>104</a>,6001
2016,Yukon,Total - Ethnic origin for the population in private households - 25% sample data,,European origins,Ethnic origin population,24990,12525,12465,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Ethnic origin for the population in private households - 25% sample data,European origins,British Isles origins,Ethnic origin population,17525,8740,8780,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Ethnic origin for the population in private households - 25% sample data,European origins,Channel Islander,Ethnic origin population,0,0,0,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Ethnic origin for the population in private households - 25% sample data,European origins,Cornish,Ethnic origin population,0,0,0,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Ethnic origin for the population in private households - 25% sample data,European origins,English,Ethnic origin population,9680,4850,4825,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Ethnic origin for the population in private households - 25% sample data,European origins,Irish,Ethnic origin population,6930,3310,3615,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Ethnic origin for the population in private households - 25% sample data,European origins,Manx,Ethnic origin population,10,0,10,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Ethnic origin for the population in private households - 25% sample data,European origins,Scottish,Ethnic origin population,8290,4065,4235,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Ethnic origin for the population in private households - 25% sample data,European origins,Welsh,Ethnic origin population,905,425,480,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Ethnic origin for the population in private households - 25% sample data,European origins,British Isles origins; n.i.e.,Ethnic origin population,1235,595,640,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2016-data-notes#datanote105'>105</a>,6001
2016,Yukon,Total - Ethnic origin for the population in private households - 25% sample data,European origins,French origins,Ethnic origin population,5060,2455,2605,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Ethnic origin for the population in private households - 25% sample data,European origins,Alsatian,Ethnic origin population,0,10,0,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Ethnic origin for the population in private households - 25% sample data,European origins,Breton,Ethnic origin population,15,10,10,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Ethnic origin for the population in private households - 25% sample data,European origins,Corsican,Ethnic origin population,0,0,0,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Ethnic origin for the population in private households - 25% sample data,European origins,French,Ethnic origin population,5035,2440,2600,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Ethnic origin for the population in private households - 25% sample data,European origins,Western European origins (except French origins),Ethnic origin population,7690,3805,3885,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Ethnic origin for the population in private households - 25% sample data,European origins,Austrian,Ethnic origin population,365,180,185,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Ethnic origin for the population in private households - 25% sample data,European origins,Bavarian,Ethnic origin population,10,10,0,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Ethnic origin for the population in private households - 25% sample data,European origins,Belgian,Ethnic origin population,175,85,90,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Ethnic origin for the population in private households - 25% sample data,European origins,Dutch,Ethnic origin population,1765,815,945,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Ethnic origin for the population in private households - 25% sample data,European origins,Flemish,Ethnic origin population,10,0,10,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Ethnic origin for the population in private households - 25% sample data,European origins,Frisian,Ethnic origin population,15,0,15,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Ethnic origin for the population in private households - 25% sample data,European origins,German,Ethnic origin population,5575,2765,2810,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Ethnic origin for the population in private households - 25% sample data,European origins,Luxembourger,Ethnic origin population,10,0,0,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Ethnic origin for the population in private households - 25% sample data,European origins,Swiss,Ethnic origin population,435,265,170,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Ethnic origin for the population in private households - 25% sample data,European origins,Western European origins; n.i.e.,Ethnic origin population,30,0,30,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2016-data-notes#datanote106'>106</a>,6001
2016,Yukon,Total - Ethnic origin for the population in private households - 25% sample data,European origins,Northern European origins (except British Isles origins),Ethnic origin population,3335,1625,1710,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Ethnic origin for the population in private households - 25% sample data,European origins,Danish,Ethnic origin population,555,275,280,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Ethnic origin for the population in private households - 25% sample data,European origins,Finnish,Ethnic origin population,275,135,145,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Ethnic origin for the population in private households - 25% sample data,European origins,Icelandic,Ethnic origin population,215,125,85,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Ethnic origin for the population in private households - 25% sample data,European origins,Norwegian,Ethnic origin population,1380,690,690,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Ethnic origin for the population in private households - 25% sample data,European origins,Swedish,Ethnic origin population,1100,510,585,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Ethnic origin for the population in private households - 25% sample data,European origins,Northern European origins; n.i.e.,Ethnic origin population,205,110,95,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2016-data-notes#datanote107'>107</a>,6001
2016,Yukon,Total - Ethnic origin for the population in private households - 25% sample data,European origins,Eastern European origins,Ethnic origin population,4495,2190,2305,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Ethnic origin for the population in private households - 25% sample data,European origins,Bulgarian,Ethnic origin population,45,15,30,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Ethnic origin for the population in private households - 25% sample data,European origins,Byelorussian,Ethnic origin population,20,10,0,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Ethnic origin for the population in private households - 25% sample data,European origins,Czech,Ethnic origin population,180,110,70,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Ethnic origin for the population in private households - 25% sample data,European origins,Czechoslovakian; n.o.s.,Ethnic origin population,40,10,30,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2016-data-notes#datanote108'>108</a>,6001
2016,Yukon,Total - Ethnic origin for the population in private households - 25% sample data,European origins,Estonian,Ethnic origin population,15,15,0,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Ethnic origin for the population in private households - 25% sample data,European origins,Hungarian,Ethnic origin population,485,250,235,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Ethnic origin for the population in private households - 25% sample data,European origins,Latvian,Ethnic origin population,50,25,20,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Ethnic origin for the population in private households - 25% sample data,European origins,Lithuanian,Ethnic origin population,35,15,25,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Ethnic origin for the population in private households - 25% sample data,European origins,Moldovan,Ethnic origin population,0,0,0,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Ethnic origin for the population in private households - 25% sample data,European origins,Polish,Ethnic origin population,1140,530,605,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Ethnic origin for the population in private households - 25% sample data,European origins,Romanian,Ethnic origin population,130,60,75,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Ethnic origin for the population in private households - 25% sample data,European origins,Russian,Ethnic origin population,820,365,460,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Ethnic origin for the population in private households - 25% sample data,European origins,Slovak,Ethnic origin population,110,60,55,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Ethnic origin for the population in private households - 25% sample data,European origins,Ukrainian,Ethnic origin population,2205,1055,1145,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Ethnic origin for the population in private households - 25% sample data,European origins,Eastern European origins; n.i.e.,Ethnic origin population,35,20,20,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2016-data-notes#datanote109'>109</a>,6001
2016,Yukon,Total - Ethnic origin for the population in private households - 25% sample data,European origins,Southern European origins,Ethnic origin population,1490,690,795,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Ethnic origin for the population in private households - 25% sample data,European origins,Albanian,Ethnic origin population,10,0,0,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Ethnic origin for the population in private households - 25% sample data,European origins,Bosnian,Ethnic origin population,20,15,10,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Ethnic origin for the population in private households - 25% sample data,European origins,Catalan,Ethnic origin population,0,0,0,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Ethnic origin for the population in private households - 25% sample data,European origins,Croatian,Ethnic origin population,55,25,35,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Ethnic origin for the population in private households - 25% sample data,European origins,Cypriot,Ethnic origin population,0,0,0,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Ethnic origin for the population in private households - 25% sample data,European origins,Greek,Ethnic origin population,90,50,40,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Ethnic origin for the population in private households - 25% sample data,European origins,Italian,Ethnic origin population,915,400,520,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Ethnic origin for the population in private households - 25% sample data,European origins,Kosovar,Ethnic origin population,0,0,0,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Ethnic origin for the population in private households - 25% sample data,European origins,Macedonian,Ethnic origin population,15,15,0,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Ethnic origin for the population in private households - 25% sample data,European origins,Maltese,Ethnic origin population,10,0,0,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Ethnic origin for the population in private households - 25% sample data,European origins,Montenegrin,Ethnic origin population,0,0,0,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Ethnic origin for the population in private households - 25% sample data,European origins,Portuguese,Ethnic origin population,70,30,35,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Ethnic origin for the population in private households - 25% sample data,European origins,Serbian,Ethnic origin population,10,0,0,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
