census_year,geo_name,category,sub_category,variable_name,total,male,female,flag_total,flag_male,flag_female,geo_location,data_notes,geo_code
2016,Yukon,Total - Income statistics in 2015 for lone-parent economic families in private households - 25% sample data,,Average total income of lone-parent economic families in 2015 ($),72156,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Income statistics in 2015 for lone-parent economic families in private households - 25% sample data,,Average after-tax income of lone-parent economic families in 2015 ($),64133,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,,,Total - Income statistics in 2015 for persons aged 15 years and over not in economic families in private households - 100% data,6685,3505,3180,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2016-data-notes#datanote21'>21</a>,6001
2016,Yukon,Total - Income statistics in 2015 for persons aged 15 years and over not in economic families in private households - 100% data,,Median total income in 2015 for persons aged 15 years and over not in economic families ($),39951,36718,42449,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2016-data-notes#datanote39'>39</a>,6001
2016,Yukon,Total - Income statistics in 2015 for persons aged 15 years and over not in economic families in private households - 100% data,,Median after-tax income in 2015 for persons aged 15 years and over not in economic families ($),36618,33829,39148,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2016-data-notes#datanote39'>39</a>,6001
2016,Yukon,,,Total - Income statistics in 2015 for persons aged 15 years and over not in economic families in private households - 25% sample data,6705,3630,3070,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2016-data-notes#datanote40'>40</a>,6001
2016,Yukon,Total - Income statistics in 2015 for persons aged 15 years and over not in economic families in private households - 25% sample data,,Average total income in 2015 for persons aged 15 years and over not in economic families ($),47879,46673,49305,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2016-data-notes#datanote41'>41</a>,6001
2016,Yukon,Total - Income statistics in 2015 for persons aged 15 years and over not in economic families in private households - 25% sample data,,Average after-tax income in 2015 for persons aged 15 years and over not in economic families ($),41460,40111,43054,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2016-data-notes#datanote41'>41</a>,6001
2016,Yukon,,,Total - Economic family income decile group for the population in private households - 100% data,35110,17645,17470,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2016-data-notes#datanote42'>42</a>,6001
2016,Yukon,Total - Economic family income decile group for the population in private households - 100% data,,In the bottom half of the distribution,12840,6500,6340,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Economic family income decile group for the population in private households - 100% data,In the bottom half of the distribution,In the bottom decile,2530,1440,1090,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Economic family income decile group for the population in private households - 100% data,In the bottom half of the distribution,In the second decile,2705,1345,1360,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Economic family income decile group for the population in private households - 100% data,In the bottom half of the distribution,In the third decile,2315,1110,1205,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Economic family income decile group for the population in private households - 100% data,In the bottom half of the distribution,In the fourth decile,2420,1145,1275,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Economic family income decile group for the population in private households - 100% data,In the bottom half of the distribution,In the fifth decile,2870,1455,1415,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Economic family income decile group for the population in private households - 100% data,,In the top half of the distribution,22270,11145,11130,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Economic family income decile group for the population in private households - 100% data,In the top half of the distribution,In the sixth decile,3005,1500,1505,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Economic family income decile group for the population in private households - 100% data,In the top half of the distribution,In the seventh decile,3535,1745,1790,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Economic family income decile group for the population in private households - 100% data,In the top half of the distribution,In the eighth decile,4495,2200,2300,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Economic family income decile group for the population in private households - 100% data,In the top half of the distribution,In the ninth decile,5420,2755,2670,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Yukon,Total - Economic family income decile group for the population in private households - 100% data,In the top half of the distribution,In the top decile,5810,2950,2860,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=6001'>View boundary on map</a>,,6001
2016,Whitehorse - Area,,,Total - Income statistics in 2015 for economic families in private households - 100% data,7715,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=990'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2016-data-notes#datanote37'>37</a>,990
2016,Whitehorse - Area,Total - Income statistics in 2015 for economic families in private households - 100% data,,Median total income of economic families in 2015 ($),115946,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=990'>View boundary on map</a>,,990
2016,Whitehorse - Area,Total - Income statistics in 2015 for economic families in private households - 100% data,,Median after-tax income of economic families in 2015 ($),100555,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=990'>View boundary on map</a>,,990
2016,Whitehorse - Area,Total - Income statistics in 2015 for economic families in private households - 100% data,,Average family size of economic families,2.9,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=990'>View boundary on map</a>,,990
2016,Whitehorse - Area,,,Total - Income statistics in 2015 for couple economic families without children or other relatives in private households - 100% data,2960,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=990'>View boundary on map</a>,,990
2016,Whitehorse - Area,Total - Income statistics in 2015 for couple economic families without children or other relatives in private households - 100% data,,Median total income of couple economic families without children or other relatives in 2015 ($),110950,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=990'>View boundary on map</a>,,990
2016,Whitehorse - Area,Total - Income statistics in 2015 for couple economic families without children or other relatives in private households - 100% data,,Median after-tax income of couple economic families without children or other relatives in 2015 ($),95927,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=990'>View boundary on map</a>,,990
2016,Whitehorse - Area,Total - Income statistics in 2015 for couple economic families without children or other relatives in private households - 100% data,,Average family size of couple economic families without children or other relatives,2,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=990'>View boundary on map</a>,,990
2016,Whitehorse - Area,,,Total - Income statistics in 2015 for couple economic families with children in private households - 100% data,3175,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=990'>View boundary on map</a>,,990
2016,Whitehorse - Area,Total - Income statistics in 2015 for couple economic families with children in private households - 100% data,,Median total income of couple economic families with children in 2015 ($),144989,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=990'>View boundary on map</a>,,990
2016,Whitehorse - Area,Total - Income statistics in 2015 for couple economic families with children in private households - 100% data,,Median after-tax income of couple economic families with children in 2015 ($),123392,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=990'>View boundary on map</a>,,990
2016,Whitehorse - Area,Total - Income statistics in 2015 for couple economic families with children in private households - 100% data,,Average family size of couple economic families with children,3.9,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=990'>View boundary on map</a>,,990
2016,Whitehorse - Area,,,Total - Income statistics in 2015 for lone-parent economic families in private households - 100% data,1365,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=990'>View boundary on map</a>,,990
2016,Whitehorse - Area,Total - Income statistics in 2015 for lone-parent economic families in private households - 100% data,,Median total income of lone-parent economic families in 2015 ($),65792,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=990'>View boundary on map</a>,,990
2016,Whitehorse - Area,Total - Income statistics in 2015 for lone-parent economic families in private households - 100% data,,Median after-tax income of lone-parent economic families in 2015 ($),60615,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=990'>View boundary on map</a>,,990
2016,Whitehorse - Area,Total - Income statistics in 2015 for lone-parent economic families in private households - 100% data,,Average family size of lone-parent economic families,2.6,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=990'>View boundary on map</a>,,990
2016,Whitehorse - Area,,,Total - Income statistics in 2015 for economic families in private households - 25% sample data,7710,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=990'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2016-data-notes#datanote38'>38</a>,990
2016,Whitehorse - Area,Total - Income statistics in 2015 for economic families in private households - 25% sample data,,Average total income of economic families in 2015 ($),128728,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=990'>View boundary on map</a>,,990
2016,Whitehorse - Area,Total - Income statistics in 2015 for economic families in private households - 25% sample data,,Average after-tax income of economic families in 2015 ($),109303,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=990'>View boundary on map</a>,,990
2016,Whitehorse - Area,,,Total - Income statistics in 2015 for couple economic families without children or other relatives in private households - 25% sample data,2965,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=990'>View boundary on map</a>,,990
2016,Whitehorse - Area,Total - Income statistics in 2015 for couple economic families without children or other relatives in private households - 25% sample data,,Average total income of couple economic families without children or other relatives in 2015 ($),120468,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=990'>View boundary on map</a>,,990
2016,Whitehorse - Area,Total - Income statistics in 2015 for couple economic families without children or other relatives in private households - 25% sample data,,Average after-tax income of couple economic families without children or other relatives in 2015 ($),101843,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=990'>View boundary on map</a>,,990
2016,Whitehorse - Area,,,Total - Income statistics in 2015 for couple economic families with children in private households - 25% sample data,3210,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=990'>View boundary on map</a>,,990
2016,Whitehorse - Area,Total - Income statistics in 2015 for couple economic families with children in private households - 25% sample data,,Average total income of couple economic families with children in 2015 ($),159146,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=990'>View boundary on map</a>,,990
2016,Whitehorse - Area,Total - Income statistics in 2015 for couple economic families with children in private households - 25% sample data,,Average after-tax income of couple economic families with children in 2015 ($),134158,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=990'>View boundary on map</a>,,990
2016,Whitehorse - Area,,,Total - Income statistics in 2015 for lone-parent economic families in private households - 25% sample data,1330,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=990'>View boundary on map</a>,,990
2016,Whitehorse - Area,Total - Income statistics in 2015 for lone-parent economic families in private households - 25% sample data,,Average total income of lone-parent economic families in 2015 ($),76077,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=990'>View boundary on map</a>,,990
2016,Whitehorse - Area,Total - Income statistics in 2015 for lone-parent economic families in private households - 25% sample data,,Average after-tax income of lone-parent economic families in 2015 ($),67580,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=990'>View boundary on map</a>,,990
2016,Whitehorse - Area,,,Total - Income statistics in 2015 for persons aged 15 years and over not in economic families in private households - 100% data,5035,2550,2485,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=990'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2016-data-notes#datanote21'>21</a>,990
2016,Whitehorse - Area,Total - Income statistics in 2015 for persons aged 15 years and over not in economic families in private households - 100% data,,Median total income in 2015 for persons aged 15 years and over not in economic families ($),42462,40934,44208,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=990'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2016-data-notes#datanote39'>39</a>,990
2016,Whitehorse - Area,Total - Income statistics in 2015 for persons aged 15 years and over not in economic families in private households - 100% data,,Median after-tax income in 2015 for persons aged 15 years and over not in economic families ($),38884,37141,40043,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=990'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2016-data-notes#datanote39'>39</a>,990
2016,Whitehorse - Area,,,Total - Income statistics in 2015 for persons aged 15 years and over not in economic families in private households - 25% sample data,5050,2665,2385,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=990'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2016-data-notes#datanote40'>40</a>,990
2016,Whitehorse - Area,Total - Income statistics in 2015 for persons aged 15 years and over not in economic families in private households - 25% sample data,,Average total income in 2015 for persons aged 15 years and over not in economic families ($),49674,49225,50175,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=990'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2016-data-notes#datanote41'>41</a>,990
2016,Whitehorse - Area,Total - Income statistics in 2015 for persons aged 15 years and over not in economic families in private households - 25% sample data,,Average after-tax income in 2015 for persons aged 15 years and over not in economic families ($),42964,42162,43859,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=990'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2016-data-notes#datanote41'>41</a>,990
2016,Whitehorse - Area,,,Total - Economic family income decile group for the population in private households - 100% data,27660,13755,13905,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=990'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2016-data-notes#datanote42'>42</a>,990
2016,Whitehorse - Area,Total - Economic family income decile group for the population in private households - 100% data,,In the bottom half of the distribution,9075,4465,4605,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=990'>View boundary on map</a>,,990
2016,Whitehorse - Area,Total - Economic family income decile group for the population in private households - 100% data,In the bottom half of the distribution,In the bottom decile,1565,870,695,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=990'>View boundary on map</a>,,990
2016,Whitehorse - Area,Total - Economic family income decile group for the population in private households - 100% data,In the bottom half of the distribution,In the second decile,1880,895,985,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=990'>View boundary on map</a>,,990
2016,Whitehorse - Area,Total - Economic family income decile group for the population in private households - 100% data,In the bottom half of the distribution,In the third decile,1650,780,870,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=990'>View boundary on map</a>,,990
2016,Whitehorse - Area,Total - Economic family income decile group for the population in private households - 100% data,In the bottom half of the distribution,In the fourth decile,1765,800,965,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=990'>View boundary on map</a>,,990
2016,Whitehorse - Area,Total - Economic family income decile group for the population in private households - 100% data,In the bottom half of the distribution,In the fifth decile,2210,1120,1090,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/f500beb3f949470e94edf7880dbc0561#GEO_CODE=990'>View boundary on map</a>,,990
