census_year,geo_name,category,subcategory,variable_name,topic,total,male,female,flag_total,flag_male,flag_female,geo_location,data_notes,geo_code
2011,Yukon,,,Total population in private households by visible minority,Visible minority population,33320,16785,16535,,,,,,6001
2011,Yukon,Total population in private households by visible minority,,Total visible minority population,Visible minority population,2025,920,1100,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs28'>28</a>,6001
2011,Yukon,Total population in private households by visible minority,Total visible minority population,South Asian,Visible minority population,365,200,165,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs29'>29</a>,6001
2011,Yukon,Total population in private households by visible minority,Total visible minority population,Chinese,Visible minority population,400,140,255,,,,,,6001
2011,Yukon,Total population in private households by visible minority,Total visible minority population,Black,Visible minority population,100,35,65,,,,,,6001
2011,Yukon,Total population in private households by visible minority,Total visible minority population,Filipino,Visible minority population,675,330,340,,,,,,6001
2011,Yukon,Total population in private households by visible minority,Total visible minority population,Latin American,Visible minority population,110,40,70,,,,,,6001
2011,Yukon,Total population in private households by visible minority,Total visible minority population,Arab,Visible minority population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by visible minority,Total visible minority population,Southeast Asian,Visible minority population,210,95,110,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs30'>30</a>,6001
2011,Yukon,Total population in private households by visible minority,Total visible minority population,West Asian,Visible minority population,0,0,0,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs31'>31</a>,6001
2011,Yukon,Total population in private households by visible minority,Total visible minority population,Korean,Visible minority population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by visible minority,Total visible minority population,Japanese,Visible minority population,80,35,40,,,,,,6001
2011,Yukon,Total population in private households by visible minority,Total visible minority population,Visible minority; n.i.e.,Visible minority population,35,15,15,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs32'>32</a>,6001
2011,Yukon,Total population in private households by visible minority,Total visible minority population,Multiple visible minorities,Visible minority population,35,20,15,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs33'>33</a>,6001
2011,Yukon,Total population in private households by visible minority,,Not a visible minority,Visible minority population,31300,15865,15430,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs34'>34</a>,6001
2011,Yukon,,,Total population in private households by ethnic origins,Ethnic origin population,33320,16790,16535,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs35'>35</a>,6001
2011,Yukon,Total population in private households by ethnic origins,,North American Aboriginal origins,Ethnic origin population,8050,3730,4325,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,North American Aboriginal origins,First Nations (North American Indian),Ethnic origin population,7280,3380,3900,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,North American Aboriginal origins,Inuit,Ethnic origin population,275,115,160,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,North American Aboriginal origins,Métis,Ethnic origin population,840,370,475,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,,Other North American origins,Ethnic origin population,7895,3955,3940,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,Other North American origins,Acadian,Ethnic origin population,85,30,55,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,Other North American origins,American,Ethnic origin population,730,350,380,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,Other North American origins,Canadian,Ethnic origin population,7255,3640,3615,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,Other North American origins,New Brunswicker,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,Other North American origins,Newfoundlander,Ethnic origin population,15,0,10,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,Other North American origins,Nova Scotian,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,Other North American origins,Ontarian,Ethnic origin population,10,10,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,Other North American origins,Québécois,Ethnic origin population,35,20,20,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,Other North American origins,Other North American origins; n.i.e.,Ethnic origin population,0,0,0,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs36'>36</a>,6001
2011,Yukon,Total population in private households by ethnic origins,,European origins,Ethnic origin population,24595,12490,12105,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,European origins,British Isles origins,Ethnic origin population,17405,8625,8780,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,European origins,Channel Islander,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,European origins,Cornish,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,European origins,English,Ethnic origin population,9485,4575,4910,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,European origins,Irish,Ethnic origin population,7320,3565,3750,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,European origins,Manx,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,European origins,Scottish,Ethnic origin population,8340,3925,4410,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,European origins,Welsh,Ethnic origin population,935,485,450,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,European origins,British Isles origins; n.i.e.,Ethnic origin population,805,325,480,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs37'>37</a>,6001
2011,Yukon,Total population in private households by ethnic origins,European origins,French origins,Ethnic origin population,4380,2100,2280,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,European origins,Alsatian,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,European origins,Breton,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,European origins,French,Ethnic origin population,4380,2100,2280,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,European origins,Western European origins (except French origins),Ethnic origin population,7125,3790,3340,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,European origins,Austrian,Ethnic origin population,400,205,195,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,European origins,Belgian,Ethnic origin population,255,155,95,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,European origins,Dutch,Ethnic origin population,1465,750,715,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,European origins,Flemish,Ethnic origin population,35,0,30,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,European origins,Frisian,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,European origins,German,Ethnic origin population,5210,2790,2420,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,European origins,Luxembourger,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,European origins,Swiss,Ethnic origin population,380,210,175,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,European origins,Western European origins; n.i.e.,Ethnic origin population,0,0,0,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs38'>38</a>,6001
2011,Yukon,Total population in private households by ethnic origins,European origins,Northern European origins (except British Isles origins),Ethnic origin population,3065,1510,1550,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,European origins,Danish,Ethnic origin population,365,165,200,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,European origins,Finnish,Ethnic origin population,435,210,230,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,European origins,Icelandic,Ethnic origin population,200,115,85,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,European origins,Norwegian,Ethnic origin population,1380,710,670,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,European origins,Swedish,Ethnic origin population,945,440,505,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,European origins,Northern European origins; n.i.e.,Ethnic origin population,85,45,40,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs39'>39</a>,6001
2011,Yukon,Total population in private households by ethnic origins,European origins,Eastern European origins,Ethnic origin population,4015,2075,1945,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,European origins,Bulgarian,Ethnic origin population,20,0,15,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,European origins,Byelorussian,Ethnic origin population,25,15,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,European origins,Czech,Ethnic origin population,95,55,45,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,European origins,Czechoslovakian; n.o.s.,Ethnic origin population,90,50,40,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,European origins,Estonian,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,European origins,Hungarian,Ethnic origin population,525,305,220,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,European origins,Latvian,Ethnic origin population,20,0,10,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,European origins,Lithuanian,Ethnic origin population,40,10,30,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,European origins,Moldovan,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,European origins,Polish,Ethnic origin population,1210,600,610,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,European origins,Romanian,Ethnic origin population,105,40,65,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,European origins,Russian,Ethnic origin population,725,385,340,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,European origins,Slovak,Ethnic origin population,115,65,45,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,European origins,Ukrainian,Ethnic origin population,1805,915,895,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,European origins,Eastern European origins; n.i.e.,Ethnic origin population,0,0,0,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs40'>40</a>,6001
2011,Yukon,Total population in private households by ethnic origins,European origins,Southern European origins,Ethnic origin population,1380,665,715,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,European origins,Albanian,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,European origins,Bosnian,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,European origins,Croatian,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,European origins,Cypriot,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,European origins,Greek,Ethnic origin population,130,85,50,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,European origins,Italian,Ethnic origin population,725,345,385,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,European origins,Kosovar,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,European origins,Macedonian,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,European origins,Maltese,Ethnic origin population,50,0,45,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,European origins,Montenegrin,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,European origins,Portuguese,Ethnic origin population,15,0,15,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,European origins,Serbian,Ethnic origin population,65,25,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,European origins,Sicilian,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,European origins,Slovenian,Ethnic origin population,55,35,15,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,European origins,Spanish,Ethnic origin population,285,130,155,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,European origins,Yugoslavian; n.o.s.,Ethnic origin population,95,50,40,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,European origins,Southern European origins; n.i.e.,Ethnic origin population,0,0,0,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs41'>41</a>,6001
2011,Yukon,Total population in private households by ethnic origins,European origins,Other European origins,Ethnic origin population,365,180,190,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,European origins,Basque,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,European origins,Jewish,Ethnic origin population,175,55,115,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,European origins,Roma (Gypsy),Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,European origins,Slavic; n.o.s.,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,European origins,Other European origins; n.i.e.,Ethnic origin population,180,115,70,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs42'>42</a>,6001
2011,Yukon,Total population in private households by ethnic origins,,Caribbean origins,Ethnic origin population,40,30,15,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,Caribbean origins,Antiguan,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,Caribbean origins,Bahamian,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,Caribbean origins,Barbadian,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,Caribbean origins,Bermudan,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,Caribbean origins,Carib,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,Caribbean origins,Cuban,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,Caribbean origins,Dominican,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,Caribbean origins,Grenadian,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,Caribbean origins,Haitian,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,Caribbean origins,Jamaican,Ethnic origin population,40,20,10,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,Caribbean origins,Kittitian/Nevisian,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,Caribbean origins,Martinican,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,Caribbean origins,Montserratan,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,Caribbean origins,Puerto Rican,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,Caribbean origins,St. Lucian,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,Caribbean origins,Trinidadian/Tobagonian,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,Caribbean origins,Vincentian/Grenadinian,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,Caribbean origins,West Indian; n.o.s.,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,Caribbean origins,Caribbean origins; n.i.e.,Ethnic origin population,0,0,0,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs43'>43</a>,6001
2011,Yukon,Total population in private households by ethnic origins,,Latin; Central and South American origins,Ethnic origin population,170,55,110,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,Latin; Central and South American origins,Aboriginal from Central/South America (except Maya),Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,Latin; Central and South American origins,Argentinian,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,Latin; Central and South American origins,Belizean,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,Latin; Central and South American origins,Bolivian,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,Latin; Central and South American origins,Brazilian,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,Latin; Central and South American origins,Chilean,Ethnic origin population,20,0,15,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,Latin; Central and South American origins,Colombian,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,Latin; Central and South American origins,Costa Rican,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,Latin; Central and South American origins,Ecuadorian,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,Latin; Central and South American origins,Guatemalan,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,Latin; Central and South American origins,Guyanese,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,Latin; Central and South American origins,Hispanic,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,Latin; Central and South American origins,Honduran,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,Latin; Central and South American origins,Maya,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,Latin; Central and South American origins,Mexican,Ethnic origin population,60,25,30,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,Latin; Central and South American origins,Nicaraguan,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,Latin; Central and South American origins,Panamanian,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,Latin; Central and South American origins,Paraguayan,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,Latin; Central and South American origins,Peruvian,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,Latin; Central and South American origins,Salvadorean,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,Latin; Central and South American origins,Uruguayan,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,Latin; Central and South American origins,Venezuelan,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,Latin; Central and South American origins,Latin; Central and South American origins; n.i.e.,Ethnic origin population,35,0,20,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs44'>44</a>,6001
2011,Yukon,Total population in private households by ethnic origins,,African origins,Ethnic origin population,190,75,115,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,African origins,Central and West African origins,Ethnic origin population,15,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,African origins,Akan,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,African origins,Angolan,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,African origins,Ashanti,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,African origins,Beninese,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,African origins,Burkinabe,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,African origins,Cameroonian,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,African origins,Chadian,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,African origins,Congolese,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,African origins,Gabonese,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,African origins,Gambian,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,African origins,Ghanaian,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,African origins,Guinean,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,African origins,Ibo,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,African origins,Ivorian,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,African origins,Liberian,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,African origins,Malian,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,African origins,Nigerian,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,African origins,Peulh,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,African origins,Senegalese,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,African origins,Sierra Leonean,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,African origins,Togolese,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,African origins,Yoruba,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,African origins,Central and West African origins; n.i.e.,Ethnic origin population,0,0,0,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs45'>45</a>,6001
2011,Yukon,Total population in private households by ethnic origins,African origins,North African origins,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,African origins,Algerian,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,African origins,Berber,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,African origins,Coptic,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,African origins,Dinka,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,African origins,Egyptian,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,African origins,Libyan,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,African origins,Maure,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,African origins,Moroccan,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,African origins,Sudanese,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,African origins,Tunisian,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,African origins,North African origins; n.i.e.,Ethnic origin population,0,0,0,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs46'>46</a>,6001
2011,Yukon,Total population in private households by ethnic origins,African origins,Southern and East African origins,Ethnic origin population,115,50,70,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,African origins,Afrikaner,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,African origins,Amhara,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,African origins,Bantu; n.o.s.,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,African origins,Burundian,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,African origins,Eritrean,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,African origins,Ethiopian,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,African origins,Harari,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,African origins,Kenyan,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,African origins,Malagasy,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,African origins,Mauritian,Ethnic origin population,30,0,10,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,African origins,Oromo,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,African origins,Rwandan,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,African origins,Seychellois,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,African origins,Somali,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,African origins,South African,Ethnic origin population,90,35,55,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,African origins,Tanzanian,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,African origins,Tigrian,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,African origins,Ugandan,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,African origins,Zambian,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,African origins,Zimbabwean,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,African origins,Zulu,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,African origins,Southern and East African origins; n.i.e.,Ethnic origin population,0,0,0,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs47'>47</a>,6001
2011,Yukon,Total population in private households by ethnic origins,African origins,Other African origins,Ethnic origin population,50,20,25,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,African origins,Black; n.o.s.,Ethnic origin population,10,0,0,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs48'>48</a>,6001
2011,Yukon,Total population in private households by ethnic origins,African origins,Other African origins; n.i.e.,Ethnic origin population,45,15,25,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs49'>49</a>,6001
2011,Yukon,Total population in private households by ethnic origins,,Asian origins,Ethnic origin population,2205,1020,1185,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,Asian origins,West Central Asian and Middle Eastern origins,Ethnic origin population,145,80,65,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,Asian origins,Afghan,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,Asian origins,Arab; n.o.s.,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,Asian origins,Armenian,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,Asian origins,Assyrian,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,Asian origins,Azerbaijani,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,Asian origins,Georgian,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,Asian origins,Iranian,Ethnic origin population,20,15,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,Asian origins,Iraqi,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,Asian origins,Israeli,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,Asian origins,Jordanian,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,Asian origins,Kazakh,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,Asian origins,Kurd,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,Asian origins,Kuwaiti,Ethnic origin population,0,0,0,,,,,,6001
2011,Yukon,Total population in private households by ethnic origins,Asian origins,Lebanese,Ethnic origin population,40,0,30,,,,,,6001
