census_year,geo_name,category,subcategory,variable_name,topic,total,male,female,flag_total,flag_male,flag_female,geo_location,data_notes,geo_code
2011,Mt. Lorne,,,Total employed population aged 15 years and over with a usual place of work or no fixed workplace address by median commuting duration,Median commuting duration,220,115,105,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs96'>96</a>,6001044
2011,Mt. Lorne,,,Median commuting duration,Median commuting duration,30.3,25.3,30.7,,,,,,6001044
2011,Mt. Lorne,,,Total employed population aged 15 years and over by time leaving for work,Time leaving for work,220,115,105,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs97'>97</a>,6001044
2011,Mt. Lorne,Total employed population aged 15 years and over by time leaving for work,,Between 5 and 6:59 a.m.,Time leaving for work,25,0,0,,,,,,6001044
2011,Mt. Lorne,Total employed population aged 15 years and over by time leaving for work,,Between 7 and 9:00 a.m.,Time leaving for work,150,75,70,,,,,,6001044
2011,Mt. Lorne,Total employed population aged 15 years and over by time leaving for work,,Anytime after 9:00 a.m.,Time leaving for work,50,30,0,,,,,,6001044
2011,Old Crow,,,Total employed population aged 15 years and over with a usual place of work or no fixed workplace address by mode of transportation,Mode of transportation,110,60,55,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs95'>95</a>,6001043
2011,Old Crow,Total employed population aged 15 years and over with a usual place of work or no fixed workplace address by mode of transportation,,Car; truck or van - as a driver,Mode of transportation,10,0,0,,,,,,6001043
2011,Old Crow,Total employed population aged 15 years and over with a usual place of work or no fixed workplace address by mode of transportation,,Car; truck or van - as a passenger,Mode of transportation,0,0,0,,,,,,6001043
2011,Old Crow,Total employed population aged 15 years and over with a usual place of work or no fixed workplace address by mode of transportation,,Public transit,Mode of transportation,0,0,0,,,,,,6001043
2011,Old Crow,Total employed population aged 15 years and over with a usual place of work or no fixed workplace address by mode of transportation,,Walked,Mode of transportation,85,40,45,,,,,,6001043
2011,Old Crow,Total employed population aged 15 years and over with a usual place of work or no fixed workplace address by mode of transportation,,Bicycle,Mode of transportation,0,0,0,,,,,,6001043
2011,Old Crow,Total employed population aged 15 years and over with a usual place of work or no fixed workplace address by mode of transportation,,Other methods,Mode of transportation,20,20,0,,,,,,6001043
2011,Old Crow,,,Total employed population aged 15 years and over with a usual place of work or no fixed workplace address by median commuting duration,Median commuting duration,115,60,55,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs96'>96</a>,6001043
2011,Old Crow,,,Median commuting duration,Median commuting duration,5.8,5.4,10,,,,,,6001043
2011,Old Crow,,,Total employed population aged 15 years and over by time leaving for work,Time leaving for work,115,60,55,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs97'>97</a>,6001043
2011,Old Crow,Total employed population aged 15 years and over by time leaving for work,,Between 5 and 6:59 a.m.,Time leaving for work,15,15,0,,,,,,6001043
2011,Old Crow,Total employed population aged 15 years and over by time leaving for work,,Between 7 and 9:00 a.m.,Time leaving for work,85,45,45,,,,,,6001043
2011,Old Crow,Total employed population aged 15 years and over by time leaving for work,,Anytime after 9:00 a.m.,Time leaving for work,15,10,0,,,,,,6001043
2011,Pelly Crossing,,,Total employed population aged 15 years and over with a usual place of work or no fixed workplace address by mode of transportation,Mode of transportation,95,50,45,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs95'>95</a>,6001041
2011,Pelly Crossing,Total employed population aged 15 years and over with a usual place of work or no fixed workplace address by mode of transportation,,Car; truck or van - as a driver,Mode of transportation,50,25,30,,,,,,6001041
2011,Pelly Crossing,Total employed population aged 15 years and over with a usual place of work or no fixed workplace address by mode of transportation,,Car; truck or van - as a passenger,Mode of transportation,10,10,0,,,,,,6001041
2011,Pelly Crossing,Total employed population aged 15 years and over with a usual place of work or no fixed workplace address by mode of transportation,,Public transit,Mode of transportation,0,0,0,,,,,,6001041
2011,Pelly Crossing,Total employed population aged 15 years and over with a usual place of work or no fixed workplace address by mode of transportation,,Walked,Mode of transportation,25,15,10,,,,,,6001041
2011,Pelly Crossing,Total employed population aged 15 years and over with a usual place of work or no fixed workplace address by mode of transportation,,Bicycle,Mode of transportation,0,0,0,,,,,,6001041
2011,Pelly Crossing,Total employed population aged 15 years and over with a usual place of work or no fixed workplace address by mode of transportation,,Other methods,Mode of transportation,0,0,0,,,,,,6001041
2011,Pelly Crossing,,,Total employed population aged 15 years and over with a usual place of work or no fixed workplace address by median commuting duration,Median commuting duration,95,50,50,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs96'>96</a>,6001041
2011,Pelly Crossing,,,Median commuting duration,Median commuting duration,10.1,10.1,10.2,,,,,,6001041
2011,Pelly Crossing,,,Total employed population aged 15 years and over by time leaving for work,Time leaving for work,95,50,50,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs97'>97</a>,6001041
2011,Pelly Crossing,Total employed population aged 15 years and over by time leaving for work,,Between 5 and 6:59 a.m.,Time leaving for work,0,0,0,,,,,,6001041
2011,Pelly Crossing,Total employed population aged 15 years and over by time leaving for work,,Between 7 and 9:00 a.m.,Time leaving for work,70,40,35,,,,,,6001041
2011,Pelly Crossing,Total employed population aged 15 years and over by time leaving for work,,Anytime after 9:00 a.m.,Time leaving for work,20,10,10,,,,,,6001037
2011,Ross River,,,Total employed population aged 15 years and over with a usual place of work or no fixed workplace address by mode of transportation,Mode of transportation,135,65,70,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs95'>95</a>,6001037
2011,Ross River,Total employed population aged 15 years and over with a usual place of work or no fixed workplace address by mode of transportation,,Car; truck or van - as a driver,Mode of transportation,70,35,40,,,,,,6001037
2011,Ross River,Total employed population aged 15 years and over with a usual place of work or no fixed workplace address by mode of transportation,,Car; truck or van - as a passenger,Mode of transportation,0,0,0,,,,,,6001037
2011,Ross River,Total employed population aged 15 years and over with a usual place of work or no fixed workplace address by mode of transportation,,Public transit,Mode of transportation,0,0,0,,,,,,6001037
2011,Ross River,Total employed population aged 15 years and over with a usual place of work or no fixed workplace address by mode of transportation,,Walked,Mode of transportation,45,25,20,,,,,,6001037
2011,Ross River,Total employed population aged 15 years and over with a usual place of work or no fixed workplace address by mode of transportation,,Bicycle,Mode of transportation,0,0,0,,,,,,6001037
2011,Ross River,Total employed population aged 15 years and over with a usual place of work or no fixed workplace address by mode of transportation,,Other methods,Mode of transportation,15,0,10,,,,,,6001037
2011,Ross River,,,Total employed population aged 15 years and over with a usual place of work or no fixed workplace address by median commuting duration,Median commuting duration,135,65,70,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs96'>96</a>,6001037
2011,Ross River,,,Median commuting duration,Median commuting duration,5.4,5.4,5.5,,,,,,6001037
2011,Ross River,,,Total employed population aged 15 years and over by time leaving for work,Time leaving for work,135,60,70,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs97'>97</a>,6001037
2011,Ross River,Total employed population aged 15 years and over by time leaving for work,,Between 5 and 6:59 a.m.,Time leaving for work,15,15,0,,,,,,6001037
2011,Ross River,Total employed population aged 15 years and over by time leaving for work,,Between 7 and 9:00 a.m.,Time leaving for work,90,45,45,,,,,,6001037
2011,Ross River,Total employed population aged 15 years and over by time leaving for work,,Anytime after 9:00 a.m.,Time leaving for work,30,0,25,,,,,,6001037
2011,Teslin Region,,,Total employed population aged 15 years and over with a usual place of work or no fixed workplace address by mode of transportation,Mode of transportation,95,,,,,,,,YBS006057007
2011,Teslin Region,Total employed population aged 15 years and over with a usual place of work or no fixed workplace address by mode of transportation,,Car; truck or van - as a driver,Mode of transportation,70,,,,,,,,YBS006057007
2011,Teslin Region,Total employed population aged 15 years and over with a usual place of work or no fixed workplace address by mode of transportation,,Car; truck or van - as a passenger,Mode of transportation,15,,,,,,,,YBS006057007
2011,Teslin Region,Total employed population aged 15 years and over with a usual place of work or no fixed workplace address by mode of transportation,,Public transit,Mode of transportation,0,,,,,,,,YBS006057007
2011,Teslin Region,Total employed population aged 15 years and over with a usual place of work or no fixed workplace address by mode of transportation,,Walked,Mode of transportation,10,,,,,,,,YBS006057007
2011,Teslin Region,Total employed population aged 15 years and over with a usual place of work or no fixed workplace address by mode of transportation,,Bicycle,Mode of transportation,0,,,,,,,,YBS006057007
2011,Teslin Region,Total employed population aged 15 years and over with a usual place of work or no fixed workplace address by mode of transportation,,Other methods,Mode of transportation,0,,,,,,,,YBS006057007
2011,Teslin Region,,,Total employed population aged 15 years and over with a usual place of work or no fixed workplace address by median commuting duration,Median commuting duration,100,,,,,,,,YBS006057007
2011,Teslin Region,,,Median commuting duration,Median commuting duration,9,,,,,,,,YBS006057007
2011,Teslin Region,,,Total employed population aged 15 years and over by time leaving for work,Time leaving for work,100,,,,,,,,YBS006057007
2011,Teslin Region,Total employed population aged 15 years and over by time leaving for work,,Between 5 and 6:59 a.m.,Time leaving for work,10,,,,,,,,YBS006057007
2011,Teslin Region,Total employed population aged 15 years and over by time leaving for work,,Between 7 and 9:00 a.m.,Time leaving for work,80,,,,,,,,YBS006057007
2011,Teslin Region,Total employed population aged 15 years and over by time leaving for work,,Anytime after 9:00 a.m.,Time leaving for work,0,,,,,,,,YBS006057007
2011,Teslin Post 13,,,Total employed population aged 15 years and over with a usual place of work or no fixed workplace address by mode of transportation,Mode of transportation,45,25,25,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs95'>95</a>,6001007
2011,Teslin Post 13,Total employed population aged 15 years and over with a usual place of work or no fixed workplace address by mode of transportation,,Car; truck or van - as a driver,Mode of transportation,35,15,15,,,,,,6001007
2011,Teslin Post 13,Total employed population aged 15 years and over with a usual place of work or no fixed workplace address by mode of transportation,,Car; truck or van - as a passenger,Mode of transportation,0,0,0,,,,,,6001007
2011,Teslin Post 13,Total employed population aged 15 years and over with a usual place of work or no fixed workplace address by mode of transportation,,Public transit,Mode of transportation,0,0,0,,,,,,6001007
2011,Teslin Post 13,Total employed population aged 15 years and over with a usual place of work or no fixed workplace address by mode of transportation,,Walked,Mode of transportation,10,0,10,,,,,,6001007
2011,Teslin Post 13,Total employed population aged 15 years and over with a usual place of work or no fixed workplace address by mode of transportation,,Bicycle,Mode of transportation,0,0,0,,,,,,6001007
2011,Teslin Post 13,Total employed population aged 15 years and over with a usual place of work or no fixed workplace address by mode of transportation,,Other methods,Mode of transportation,0,0,0,,,,,,6001007
2011,Teslin Post 13,,,Total employed population aged 15 years and over with a usual place of work or no fixed workplace address by median commuting duration,Median commuting duration,45,25,25,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs96'>96</a>,6001007
2011,Teslin Post 13,,,Median commuting duration,Median commuting duration,10.1,10.4,5.7,,,,,,6001007
2011,Teslin Post 13,,,Total employed population aged 15 years and over by time leaving for work,Time leaving for work,45,25,20,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs97'>97</a>,6001007
2011,Teslin Post 13,Total employed population aged 15 years and over by time leaving for work,,Between 5 and 6:59 a.m.,Time leaving for work,10,0,0,,,,,,6001007
2011,Teslin Post 13,Total employed population aged 15 years and over by time leaving for work,,Between 7 and 9:00 a.m.,Time leaving for work,30,10,20,,,,,,6001007
2011,Teslin Post 13,Total employed population aged 15 years and over by time leaving for work,,Anytime after 9:00 a.m.,Time leaving for work,10,10,0,,,,,,6001007
2011,Upper Liard,,,Total employed population aged 15 years and over with a usual place of work or no fixed workplace address by mode of transportation,Mode of transportation,40,25,15,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs95'>95</a>,6001032
2011,Upper Liard,Total employed population aged 15 years and over with a usual place of work or no fixed workplace address by mode of transportation,,Car; truck or van - as a driver,Mode of transportation,25,20,0,,,,,,6001032
2011,Upper Liard,Total employed population aged 15 years and over with a usual place of work or no fixed workplace address by mode of transportation,,Car; truck or van - as a passenger,Mode of transportation,10,0,0,,,,,,6001032
2011,Upper Liard,Total employed population aged 15 years and over with a usual place of work or no fixed workplace address by mode of transportation,,Public transit,Mode of transportation,0,0,0,,,,,,6001032
2011,Upper Liard,Total employed population aged 15 years and over with a usual place of work or no fixed workplace address by mode of transportation,,Walked,Mode of transportation,0,0,0,,,,,,6001032
2011,Upper Liard,Total employed population aged 15 years and over with a usual place of work or no fixed workplace address by mode of transportation,,Bicycle,Mode of transportation,0,0,0,,,,,,6001032
2011,Upper Liard,Total employed population aged 15 years and over with a usual place of work or no fixed workplace address by mode of transportation,,Other methods,Mode of transportation,0,0,0,,,,,,6001032
2011,Upper Liard,,,Total employed population aged 15 years and over with a usual place of work or no fixed workplace address by median commuting duration,Median commuting duration,40,25,15,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs96'>96</a>,6001032
2011,Upper Liard,,,Median commuting duration,Median commuting duration,15.5,15.7,15,,,,,,6001032
2011,Upper Liard,,,Total employed population aged 15 years and over by time leaving for work,Time leaving for work,40,25,15,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs97'>97</a>,6001032
2011,Upper Liard,Total employed population aged 15 years and over by time leaving for work,,Between 5 and 6:59 a.m.,Time leaving for work,10,0,0,,,,,,6001032
2011,Upper Liard,Total employed population aged 15 years and over by time leaving for work,,Between 7 and 9:00 a.m.,Time leaving for work,25,15,15,,,,,,6001032
2011,Upper Liard,Total employed population aged 15 years and over by time leaving for work,,Anytime after 9:00 a.m.,Time leaving for work,10,0,0,,,,,,6001032
2011,Watson Lake,,,Total employed population aged 15 years and over with a usual place of work or no fixed workplace address by mode of transportation,Mode of transportation,435,230,205,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs95'>95</a>,6001003
2011,Watson Lake,Total employed population aged 15 years and over with a usual place of work or no fixed workplace address by mode of transportation,,Car; truck or van - as a driver,Mode of transportation,320,175,140,,,,,,6001003
2011,Watson Lake,Total employed population aged 15 years and over with a usual place of work or no fixed workplace address by mode of transportation,,Car; truck or van - as a passenger,Mode of transportation,25,15,15,,,,,,6001003
2011,Watson Lake,Total employed population aged 15 years and over with a usual place of work or no fixed workplace address by mode of transportation,,Public transit,Mode of transportation,0,0,0,,,,,,6001003
2011,Watson Lake,Total employed population aged 15 years and over with a usual place of work or no fixed workplace address by mode of transportation,,Walked,Mode of transportation,75,35,40,,,,,,6001003
2011,Watson Lake,Total employed population aged 15 years and over with a usual place of work or no fixed workplace address by mode of transportation,,Bicycle,Mode of transportation,10,0,10,,,,,,6001003
2011,Watson Lake,Total employed population aged 15 years and over with a usual place of work or no fixed workplace address by mode of transportation,,Other methods,Mode of transportation,10,0,10,,,,,,6001003
2011,Watson Lake,,,Total employed population aged 15 years and over with a usual place of work or no fixed workplace address by median commuting duration,Median commuting duration,440,230,210,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs96'>96</a>,6001003
2011,Watson Lake,,,Median commuting duration,Median commuting duration,5.8,5.8,5.7,,,,,,6001003
2011,Watson Lake,,,Total employed population aged 15 years and over by time leaving for work,Time leaving for work,440,230,210,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs97'>97</a>,6001003
2011,Watson Lake,Total employed population aged 15 years and over by time leaving for work,,Between 5 and 6:59 a.m.,Time leaving for work,45,35,15,,,,,,6001003
2011,Watson Lake,Total employed population aged 15 years and over by time leaving for work,,Between 7 and 9:00 a.m.,Time leaving for work,315,150,160,,,,,,6001003
2011,Watson Lake,Total employed population aged 15 years and over by time leaving for work,,Anytime after 9:00 a.m.,Time leaving for work,75,40,35,,,,,,6001003
2011,Watson Lake Region,,,Total employed population aged 15 years and over with a usual place of work or no fixed workplace address by mode of transportation,Mode of transportation,520,,,,,,,,YBS003032033034035
2011,Watson Lake Region,Total employed population aged 15 years and over with a usual place of work or no fixed workplace address by mode of transportation,,Car; truck or van - as a driver,Mode of transportation,375,,,,,,,,YBS003032033034035
2011,Watson Lake Region,Total employed population aged 15 years and over with a usual place of work or no fixed workplace address by mode of transportation,,Car; truck or van - as a passenger,Mode of transportation,40,,,,,,,,YBS003032033034035
2011,Watson Lake Region,Total employed population aged 15 years and over with a usual place of work or no fixed workplace address by mode of transportation,,Public transit,Mode of transportation,0,,,,,,,,YBS003032033034035
2011,Watson Lake Region,Total employed population aged 15 years and over with a usual place of work or no fixed workplace address by mode of transportation,,Walked,Mode of transportation,80,,,,,,,,YBS003032033034035
2011,Watson Lake Region,Total employed population aged 15 years and over with a usual place of work or no fixed workplace address by mode of transportation,,Bicycle,Mode of transportation,15,,,,,,,,YBS003032033034035
2011,Watson Lake Region,Total employed population aged 15 years and over with a usual place of work or no fixed workplace address by mode of transportation,,Other methods,Mode of transportation,10,,,,,,,,YBS003032033034035
2011,Watson Lake Region,,,Total employed population aged 15 years and over with a usual place of work or no fixed workplace address by median commuting duration,Median commuting duration,515,,,,,,,,YBS003032033034035
2011,Watson Lake Region,,,Median commuting duration,Median commuting duration,6,,,,,,,,YBS003032033034035
2011,Watson Lake Region,,,Total employed population aged 15 years and over by time leaving for work,Time leaving for work,515,,,,,,,,YBS003032033034035
2011,Watson Lake Region,Total employed population aged 15 years and over by time leaving for work,,Between 5 and 6:59 a.m.,Time leaving for work,55,,,,,,,,YBS003032033034035
2011,Watson Lake Region,Total employed population aged 15 years and over by time leaving for work,,Between 7 and 9:00 a.m.,Time leaving for work,375,,,,,,,,YBS003032033034035
2011,Watson Lake Region,Total employed population aged 15 years and over by time leaving for work,,Anytime after 9:00 a.m.,Time leaving for work,95,,,,,,,,YBS003032033034035
