census_year,geo_name,category,subcategory,variable_name,topic,total,male,female,flag_total,flag_male,flag_female,geo_location,data_notes,geo_code
2011,Yukon,,,Detailed mother tongue - Total population excluding institutional residents,Detailed mother tongue,33655,16910,16745,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#census19'>19</a>,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,  Single responses ,Detailed mother tongue,33145,16645,16500,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,    English ,Detailed mother tongue,28065,14150,13920,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,    French ,Detailed mother tongue,1455,740,715,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,    Non-official languages ,Detailed mother tongue,3625,1755,1865,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,      Selected Aboriginal languages,Detailed mother tongue,75,30,45,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#census20'>20</a>,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Atikamekw   ,Detailed mother tongue,0,0,0,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Cree; n.o.s. ,Detailed mother tongue,15,5,10,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Dene ,Detailed mother tongue,45,20,25,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Innu/Montagnais ,Detailed mother tongue,0,0,5,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Inuktitut ,Detailed mother tongue,0,0,5,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Mi'kmaq ,Detailed mother tongue,0,0,0,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Ojibway ,Detailed mother tongue,5,0,10,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Oji-Cree ,Detailed mother tongue,0,0,0,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Stoney ,Detailed mother tongue,0,0,0,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,Selected non-Aboriginal languages,Detailed mother tongue,2735,1345,1390,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#census21'>21</a>,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        African languages; n.i.e. ,Detailed mother tongue,0,0,0,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Afrikaans ,Detailed mother tongue,10,5,10,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Akan (Twi) ,Detailed mother tongue,0,0,0,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Albanian ,Detailed mother tongue,5,0,5,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Amharic ,Detailed mother tongue,5,0,0,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Arabic ,Detailed mother tongue,15,10,10,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Armenian ,Detailed mother tongue,0,0,0,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Bantu languages; n.i.e. ,Detailed mother tongue,0,0,5,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Bengali ,Detailed mother tongue,10,5,10,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Berber languages (Kabyle) ,Detailed mother tongue,0,0,0,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Bisayan languages ,Detailed mother tongue,65,30,35,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Bosnian ,Detailed mother tongue,5,0,0,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Bulgarian ,Detailed mother tongue,5,5,0,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Burmese ,Detailed mother tongue,0,0,0,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Cantonese ,Detailed mother tongue,100,40,60,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Chinese; n.o.s. ,Detailed mother tongue,125,55,70,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Creoles ,Detailed mother tongue,20,10,10,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Croatian ,Detailed mother tongue,10,5,5,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Czech ,Detailed mother tongue,45,25,20,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Danish ,Detailed mother tongue,25,10,10,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Dutch ,Detailed mother tongue,120,55,65,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Estonian ,Detailed mother tongue,0,0,5,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Finnish ,Detailed mother tongue,20,10,10,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Flemish ,Detailed mother tongue,0,5,0,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Fukien ,Detailed mother tongue,0,0,0,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        German ,Detailed mother tongue,805,425,375,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Greek ,Detailed mother tongue,10,5,0,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Gujarati ,Detailed mother tongue,0,0,0,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Hakka ,Detailed mother tongue,0,0,0,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Hebrew ,Detailed mother tongue,5,5,0,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Hindi ,Detailed mother tongue,20,10,10,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Hungarian ,Detailed mother tongue,50,30,20,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Ilocano ,Detailed mother tongue,35,20,20,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Indo-Iranian languages; n.i.e. ,Detailed mother tongue,0,5,0,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Italian ,Detailed mother tongue,30,20,10,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Japanese ,Detailed mother tongue,45,20,25,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Khmer (Cambodian) ,Detailed mother tongue,0,0,0,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Korean ,Detailed mother tongue,25,15,10,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Kurdish ,Detailed mother tongue,0,0,0,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Lao ,Detailed mother tongue,0,0,0,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Latvian ,Detailed mother tongue,5,5,5,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Lingala ,Detailed mother tongue,0,0,0,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Lithuanian ,Detailed mother tongue,5,5,5,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Macedonian ,Detailed mother tongue,0,0,0,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Malay ,Detailed mother tongue,5,5,0,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Malayalam ,Detailed mother tongue,5,5,5,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Maltese ,Detailed mother tongue,0,0,0,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Mandarin ,Detailed mother tongue,40,15,25,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Marathi ,Detailed mother tongue,5,0,0,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Nepali ,Detailed mother tongue,0,0,0,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Niger-Congo languages; n.i.e. ,Detailed mother tongue,0,0,0,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Norwegian ,Detailed mother tongue,15,10,5,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Oromo ,Detailed mother tongue,0,5,0,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Panjabi (Punjabi) ,Detailed mother tongue,90,45,40,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Pashto ,Detailed mother tongue,5,5,0,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Persian (Farsi) ,Detailed mother tongue,15,10,5,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Polish ,Detailed mother tongue,45,20,20,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Portuguese ,Detailed mother tongue,5,0,0,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Romanian ,Detailed mother tongue,10,5,5,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Rundi (Kirundi) ,Detailed mother tongue,0,0,0,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Russian ,Detailed mother tongue,60,25,35,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Rwanda (Kinyarwanda) ,Detailed mother tongue,0,0,5,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Semitic languages; n.i.e. ,Detailed mother tongue,0,0,0,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Serbian ,Detailed mother tongue,5,5,5,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Serbo-Croatian ,Detailed mother tongue,5,0,5,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Shanghainese ,Detailed mother tongue,0,5,0,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Sign languages; n.i.e. ,Detailed mother tongue,0,5,0,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Sindhi ,Detailed mother tongue,0,0,0,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Sinhala (Sinhalese) ,Detailed mother tongue,0,0,0,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Sino-Tibetan languages; n.i.e. ,Detailed mother tongue,0,0,0,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Slavic languages; n.i.e. ,Detailed mother tongue,0,0,5,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Slovak ,Detailed mother tongue,10,5,10,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Slovenian ,Detailed mother tongue,5,5,5,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Somali ,Detailed mother tongue,5,0,0,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Spanish ,Detailed mother tongue,170,75,95,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Swahili ,Detailed mother tongue,0,0,0,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Swedish ,Detailed mother tongue,10,5,5,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Tagalog (Pilipino; Filipino) ,Detailed mother tongue,375,160,215,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Taiwanese ,Detailed mother tongue,10,5,0,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Tamil ,Detailed mother tongue,20,10,10,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Telugu ,Detailed mother tongue,0,0,0,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Thai ,Detailed mother tongue,25,5,25,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Tibetan languages ,Detailed mother tongue,0,0,0,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Tigrigna ,Detailed mother tongue,0,0,0,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Turkish ,Detailed mother tongue,0,0,0,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Ukrainian ,Detailed mother tongue,50,30,20,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Urdu ,Detailed mother tongue,20,10,5,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Vietnamese ,Detailed mother tongue,70,30,35,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,        Yiddish ,Detailed mother tongue,0,0,0,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Single responses,      Other languages,Detailed mother tongue,815,385,435,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#census22'>22</a>,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Multiple responses,  Multiple responses,Detailed mother tongue,510,265,245,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Multiple responses,    English and French ,Detailed mother tongue,140,75,65,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Multiple responses,    English and non-official language ,Detailed mother tongue,335,170,160,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Multiple responses,    French and non-official language ,Detailed mother tongue,20,15,5,,,,,,6001
2011,Yukon,Detailed mother tongue - Total population excluding institutional residents,Multiple responses,    English; French and non-official language,Detailed mother tongue,15,5,10,,,,,,6001
2011,Yukon,,,Knowledge of official languages - Total population excluding institutional residents,Knowledge of official languages,33655,16910,16745,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#census19'>19</a>,6001
2011,Yukon,Knowledge of official languages - Total population excluding institutional residents,English only,  English only,Knowledge of official languages,29050,14780,14270,,,,,,6001
2011,Yukon,Knowledge of official languages - Total population excluding institutional residents,French only,  French only,Knowledge of official languages,90,35,60,,,,,,6001
2011,Yukon,Knowledge of official languages - Total population excluding institutional residents,English and French,  English and French,Knowledge of official languages,4420,2055,2365,,,,,,6001
2011,Yukon,Knowledge of official languages - Total population excluding institutional residents,Neither English nor French,  Neither English nor French,Knowledge of official languages,100,45,55,,,,,,6001
2011,Yukon,,,First official language spoken - Total population excluding institutional residents,First official language spoken,33655,16910,16745,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#census19'>19</a>,6001
2011,Yukon,First official language spoken - Total population excluding institutional residents,English,  English,First official language spoken,32015,16075,15940,,,,,,6001
2011,Yukon,First official language spoken - Total population excluding institutional residents,French,  French,First official language spoken,1420,720,700,,,,,,6001
2011,Yukon,First official language spoken - Total population excluding institutional residents,English and French,  English and French,First official language spoken,125,70,50,,,,,,6001
2011,Yukon,First official language spoken - Total population excluding institutional residents,Neither English nor French,  Neither English nor French,First official language spoken,95,40,55,,,,,,6001
2011,Yukon,,,Official language minority (number),First official language spoken,1480,755,730,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#census23'>23</a>,6001
2011,Yukon,,,Official language minority (percentage),First official language spoken,4.4,4.5,4.4,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#census23'>23</a>,6001
2011,Yukon,,,Detailed language spoken most often at home - Total population excluding institutional residents,Detailed language spoken most often at home,33655,16910,16745,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#census19'>19</a>,6001
2011,Yukon,Detailed language spoken most often at home - Total population excluding institutional residents,Single responses,  Single responses,Detailed language spoken most often at home,33080,16635,16445,,,,,,6001
2011,Yukon,Detailed language spoken most often at home - Total population excluding institutional residents,Single responses,    English,Detailed language spoken most often at home,31025,15630,15400,,,,,,6001
2011,Yukon,Detailed language spoken most often at home - Total population excluding institutional residents,Single responses,    French,Detailed language spoken most often at home,815,375,440,,,,,,6001
2011,Yukon,Detailed language spoken most often at home - Total population excluding institutional residents,Single responses,    Non-official languages,Detailed language spoken most often at home,1240,635,610,,,,,,6001
2011,Yukon,Detailed language spoken most often at home - Total population excluding institutional residents,Single responses,      Selected Aboriginal languages,Detailed language spoken most often at home,20,10,5,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#census20'>20</a>,6001
2011,Yukon,Detailed language spoken most often at home - Total population excluding institutional residents,Single responses,        Atikamekw  ,Detailed language spoken most often at home,0,0,0,,,,,,6001
2011,Yukon,Detailed language spoken most often at home - Total population excluding institutional residents,Single responses,        Cree; n.o.s.,Detailed language spoken most often at home,5,0,0,,,,,,6001
2011,Yukon,Detailed language spoken most often at home - Total population excluding institutional residents,Single responses,        Dene,Detailed language spoken most often at home,15,15,0,,,,,,6001
2011,Yukon,Detailed language spoken most often at home - Total population excluding institutional residents,Single responses,        Innu/Montagnais,Detailed language spoken most often at home,0,0,0,,,,,,6001
2011,Yukon,Detailed language spoken most often at home - Total population excluding institutional residents,Single responses,        Inuktitut,Detailed language spoken most often at home,0,0,0,,,,,,6001
2011,Yukon,Detailed language spoken most often at home - Total population excluding institutional residents,Single responses,        Mi'kmaq,Detailed language spoken most often at home,0,0,0,,,,,,6001
2011,Yukon,Detailed language spoken most often at home - Total population excluding institutional residents,Single responses,        Ojibway,Detailed language spoken most often at home,0,0,0,,,,,,6001
2011,Yukon,Detailed language spoken most often at home - Total population excluding institutional residents,Single responses,        Oji-Cree,Detailed language spoken most often at home,0,0,0,,,,,,6001
2011,Yukon,Detailed language spoken most often at home - Total population excluding institutional residents,Single responses,        Stoney,Detailed language spoken most often at home,0,0,0,,,,,,6001
2011,Yukon,Detailed language spoken most often at home - Total population excluding institutional residents,Single responses,      Selected non-Aboriginal languages,Detailed language spoken most often at home,1110,565,550,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#census21'>21</a>,6001
2011,Yukon,Detailed language spoken most often at home - Total population excluding institutional residents,Single responses,        African languages; n.i.e.,Detailed language spoken most often at home,0,0,0,,,,,,6001
2011,Yukon,Detailed language spoken most often at home - Total population excluding institutional residents,Single responses,        Afrikaans,Detailed language spoken most often at home,5,0,0,,,,,,6001
2011,Yukon,Detailed language spoken most often at home - Total population excluding institutional residents,Single responses,        Akan (Twi),Detailed language spoken most often at home,0,0,0,,,,,,6001
2011,Yukon,Detailed language spoken most often at home - Total population excluding institutional residents,Single responses,        Albanian,Detailed language spoken most often at home,0,0,0,,,,,,6001
2011,Yukon,Detailed language spoken most often at home - Total population excluding institutional residents,Single responses,        Amharic,Detailed language spoken most often at home,5,0,0,,,,,,6001
2011,Yukon,Detailed language spoken most often at home - Total population excluding institutional residents,Single responses,        Arabic,Detailed language spoken most often at home,15,10,10,,,,,,6001
2011,Yukon,Detailed language spoken most often at home - Total population excluding institutional residents,Single responses,        Armenian,Detailed language spoken most often at home,0,0,0,,,,,,6001
2011,Yukon,Detailed language spoken most often at home - Total population excluding institutional residents,Single responses,        Bantu languages; n.i.e.,Detailed language spoken most often at home,0,0,0,,,,,,6001
2011,Yukon,Detailed language spoken most often at home - Total population excluding institutional residents,Single responses,        Bengali,Detailed language spoken most often at home,10,5,5,,,,,,6001
2011,Yukon,Detailed language spoken most often at home - Total population excluding institutional residents,Single responses,        Berber languages (Kabyle),Detailed language spoken most often at home,0,0,0,,,,,,6001
2011,Yukon,Detailed language spoken most often at home - Total population excluding institutional residents,Single responses,        Bisayan languages,Detailed language spoken most often at home,30,15,15,,,,,,6001
2011,Yukon,Detailed language spoken most often at home - Total population excluding institutional residents,Single responses,        Bosnian,Detailed language spoken most often at home,0,0,0,,,,,,6001
2011,Yukon,Detailed language spoken most often at home - Total population excluding institutional residents,Single responses,        Bulgarian,Detailed language spoken most often at home,0,0,0,,,,,,6001
2011,Yukon,Detailed language spoken most often at home - Total population excluding institutional residents,Single responses,        Burmese,Detailed language spoken most often at home,0,0,0,,,,,,6001
2011,Yukon,Detailed language spoken most often at home - Total population excluding institutional residents,Single responses,        Cantonese,Detailed language spoken most often at home,75,30,45,,,,,,6001
2011,Yukon,Detailed language spoken most often at home - Total population excluding institutional residents,Single responses,        Chinese; n.o.s.,Detailed language spoken most often at home,85,40,40,,,,,,6001
2011,Yukon,Detailed language spoken most often at home - Total population excluding institutional residents,Single responses,        Creoles,Detailed language spoken most often at home,0,5,0,,,,,,6001
2011,Yukon,Detailed language spoken most often at home - Total population excluding institutional residents,Single responses,        Croatian,Detailed language spoken most often at home,0,0,0,,,,,,6001
2011,Yukon,Detailed language spoken most often at home - Total population excluding institutional residents,Single responses,        Czech,Detailed language spoken most often at home,5,5,5,,,,,,6001
2011,Yukon,Detailed language spoken most often at home - Total population excluding institutional residents,Single responses,        Danish,Detailed language spoken most often at home,5,0,0,,,,,,6001
2011,Yukon,Detailed language spoken most often at home - Total population excluding institutional residents,Single responses,        Dutch,Detailed language spoken most often at home,10,5,5,,,,,,6001
2011,Yukon,Detailed language spoken most often at home - Total population excluding institutional residents,Single responses,        Estonian,Detailed language spoken most often at home,0,0,0,,,,,,6001
2011,Yukon,Detailed language spoken most often at home - Total population excluding institutional residents,Single responses,        Finnish,Detailed language spoken most often at home,5,0,0,,,,,,6001
2011,Yukon,Detailed language spoken most often at home - Total population excluding institutional residents,Single responses,        Flemish,Detailed language spoken most often at home,0,0,0,,,,,,6001
2011,Yukon,Detailed language spoken most often at home - Total population excluding institutional residents,Single responses,        Fukien,Detailed language spoken most often at home,0,0,0,,,,,,6001
2011,Yukon,Detailed language spoken most often at home - Total population excluding institutional residents,Single responses,        German,Detailed language spoken most often at home,215,105,110,,,,,,6001
2011,Yukon,Detailed language spoken most often at home - Total population excluding institutional residents,Single responses,        Greek,Detailed language spoken most often at home,5,0,0,,,,,,6001
2011,Yukon,Detailed language spoken most often at home - Total population excluding institutional residents,Single responses,        Gujarati,Detailed language spoken most often at home,0,0,0,,,,,,6001
2011,Yukon,Detailed language spoken most often at home - Total population excluding institutional residents,Single responses,        Hakka,Detailed language spoken most often at home,0,0,0,,,,,,6001
2011,Yukon,Detailed language spoken most often at home - Total population excluding institutional residents,Single responses,        Hebrew,Detailed language spoken most often at home,0,0,0,,,,,,6001
2011,Yukon,Detailed language spoken most often at home - Total population excluding institutional residents,Single responses,        Hindi,Detailed language spoken most often at home,10,5,5,,,,,,6001
2011,Yukon,Detailed language spoken most often at home - Total population excluding institutional residents,Single responses,        Hungarian,Detailed language spoken most often at home,10,10,0,,,,,,6001
2011,Yukon,Detailed language spoken most often at home - Total population excluding institutional residents,Single responses,        Ilocano,Detailed language spoken most often at home,10,5,5,,,,,,6001
2011,Yukon,Detailed language spoken most often at home - Total population excluding institutional residents,Single responses,        Indo-Iranian languages; n.i.e.,Detailed language spoken most often at home,0,5,0,,,,,,6001
2011,Yukon,Detailed language spoken most often at home - Total population excluding institutional residents,Single responses,        Italian,Detailed language spoken most often at home,0,0,0,,,,,,6001
2011,Yukon,Detailed language spoken most often at home - Total population excluding institutional residents,Single responses,        Japanese,Detailed language spoken most often at home,20,10,5,,,,,,6001
2011,Yukon,Detailed language spoken most often at home - Total population excluding institutional residents,Single responses,        Khmer (Cambodian),Detailed language spoken most often at home,0,0,0,,,,,,6001
2011,Yukon,Detailed language spoken most often at home - Total population excluding institutional residents,Single responses,        Korean,Detailed language spoken most often at home,15,10,5,,,,,,6001
2011,Yukon,Detailed language spoken most often at home - Total population excluding institutional residents,Single responses,        Kurdish,Detailed language spoken most often at home,0,0,0,,,,,,6001
2011,Yukon,Detailed language spoken most often at home - Total population excluding institutional residents,Single responses,        Lao,Detailed language spoken most often at home,0,0,0,,,,,,6001
2011,Yukon,Detailed language spoken most often at home - Total population excluding institutional residents,Single responses,        Latvian,Detailed language spoken most often at home,0,0,0,,,,,,6001
2011,Yukon,Detailed language spoken most often at home - Total population excluding institutional residents,Single responses,        Lingala,Detailed language spoken most often at home,0,0,0,,,,,,6001
2011,Yukon,Detailed language spoken most often at home - Total population excluding institutional residents,Single responses,        Lithuanian,Detailed language spoken most often at home,0,0,0,,,,,,6001
2011,Yukon,Detailed language spoken most often at home - Total population excluding institutional residents,Single responses,        Macedonian,Detailed language spoken most often at home,0,0,0,,,,,,6001
2011,Yukon,Detailed language spoken most often at home - Total population excluding institutional residents,Single responses,        Malay,Detailed language spoken most often at home,5,0,0,,,,,,6001
2011,Yukon,Detailed language spoken most often at home - Total population excluding institutional residents,Single responses,        Malayalam,Detailed language spoken most often at home,5,0,5,,,,,,6001
2011,Yukon,Detailed language spoken most often at home - Total population excluding institutional residents,Single responses,        Maltese,Detailed language spoken most often at home,0,0,0,,,,,,6001
2011,Yukon,Detailed language spoken most often at home - Total population excluding institutional residents,Single responses,        Mandarin,Detailed language spoken most often at home,25,15,10,,,,,,6001
2011,Yukon,Detailed language spoken most often at home - Total population excluding institutional residents,Single responses,        Marathi,Detailed language spoken most often at home,0,0,0,,,,,,6001
2011,Yukon,Detailed language spoken most often at home - Total population excluding institutional residents,Single responses,        Nepali,Detailed language spoken most often at home,0,0,0,,,,,,6001
2011,Yukon,Detailed language spoken most often at home - Total population excluding institutional residents,Single responses,        Niger-Congo languages; n.i.e.,Detailed language spoken most often at home,0,0,0,,,,,,6001
2011,Yukon,Detailed language spoken most often at home - Total population excluding institutional residents,Single responses,        Norwegian,Detailed language spoken most often at home,0,0,0,,,,,,6001
2011,Yukon,Detailed language spoken most often at home - Total population excluding institutional residents,Single responses,        Oromo,Detailed language spoken most often at home,0,0,0,,,,,,6001
2011,Yukon,Detailed language spoken most often at home - Total population excluding institutional residents,Single responses,        Panjabi (Punjabi),Detailed language spoken most often at home,60,30,25,,,,,,6001
