census_year,geo_name,category,subcategory,variable_name,total,male,female,flag_total,flag_male,flag_female,geo_location,data_notes,geo_code
2011,Upper Liard,Total population by age groups,15 to 19 years,19 years,5,0,0,,,,,,6001032
2011,Upper Liard,Total population by age groups,,20 to 24 years,5,5,5,,,,,,6001032
2011,Upper Liard,Total population by age groups,,25 to 29 years,0,0,0,,,,,,6001032
2011,Upper Liard,Total population by age groups,,30 to 34 years,0,0,0,,,,,,6001032
2011,Upper Liard,Total population by age groups,,35 to 39 years,10,5,5,,,,,,6001032
2011,Upper Liard,Total population by age groups,,40 to 44 years,10,5,10,,,,,,6001032
2011,Upper Liard,Total population by age groups,,45 to 49 years,20,10,10,,,,,,6001032
2011,Upper Liard,Total population by age groups,,50 to 54 years,20,15,5,,,,,,6001032
2011,Upper Liard,Total population by age groups,,55 to 59 years,10,5,5,,,,,,6001032
2011,Upper Liard,Total population by age groups,,60 to 64 years,5,5,5,,,,,,6001033
2011,Upper Liard,Total population by age groups,,65 to 69 years,10,5,5,,,,,,6001033
2011,Upper Liard,Total population by age groups,,70 to 74 years,5,5,0,,,,,,6001032
2011,Upper Liard,Total population by age groups,,75 to 79 years,0,0,0,,,,,,6001033
2011,Upper Liard,Total population by age groups,,80 to 84 years,5,5,0,,,,,,6001033
2011,Upper Liard,Total population by age groups,,85 years and over,0,0,0,,,,,,6001032
2011,Upper Liard,,,Median age of the population,47.5,47.5,47.5,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#census5'>5</a>,6001033
2011,Upper Liard,,,% of the population aged 15 and over,87.9,88.6,78.9,,,,,,6001033
2011,Watson Lake,,,Total population by age groups,800,405,395,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#census4'>4</a>,6001003
2011,Watson Lake,Total population by age groups,,0 to 4 years,50,25,25,,,,,,6001003
2011,Watson Lake,Total population by age groups,,5 to 9 years,45,25,20,,,,,,6001003
2011,Watson Lake,Total population by age groups,,10 to 14 years,40,20,20,,,,,,6001003
2011,Watson Lake,Total population by age groups,,15 to 19 years,50,20,25,,,,,,6001003
2011,Watson Lake,Total population by age groups,15 to 19 years,15 years,10,10,5,,,,,,6001003
2011,Watson Lake,Total population by age groups,15 to 19 years,16 years,10,5,5,,,,,,6001003
2011,Watson Lake,Total population by age groups,15 to 19 years,17 years,10,5,5,,,,,,6001003
2011,Watson Lake,Total population by age groups,15 to 19 years,18 years,10,10,5,,,,,,6001003
2011,Watson Lake,Total population by age groups,15 to 19 years,19 years,0,0,0,,,,,,6001003
2011,Watson Lake,Total population by age groups,,20 to 24 years,50,25,30,,,,,,6001003
2011,Watson Lake,Total population by age groups,,25 to 29 years,35,15,20,,,,,,6001003
2011,Watson Lake,Total population by age groups,,30 to 34 years,50,30,20,,,,,,6001003
2011,Watson Lake,Total population by age groups,,35 to 39 years,50,20,30,,,,,,6001003
2011,Watson Lake,Total population by age groups,,40 to 44 years,50,15,35,,,,,,6001003
2011,Watson Lake,Total population by age groups,,45 to 49 years,75,35,35,,,,,,6001003
2011,Watson Lake,Total population by age groups,,50 to 54 years,65,35,35,,,,,,6001003
2011,Watson Lake,Total population by age groups,,55 to 59 years,80,40,40,,,,,,6001003
2011,Watson Lake,Total population by age groups,,60 to 64 years,65,40,25,,,,,,6001003
2011,Watson Lake,Total population by age groups,,65 to 69 years,50,25,25,,,,,,6001003
2011,Watson Lake,Total population by age groups,,70 to 74 years,20,15,5,,,,,,6001003
2011,Watson Lake,Total population by age groups,,75 to 79 years,10,5,5,,,,,,6001003
2011,Watson Lake,Total population by age groups,,80 to 84 years,10,5,5,,,,,,6001003
2011,Watson Lake,Total population by age groups,,85 years and over,5,0,5,,,,,,6001003
2011,Watson Lake,,,Median age of the population,42.5,44.4,41.8,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#census5'>5</a>,6001003
2011,Watson Lake,,,% of the population aged 15 and over,82.3,81.8,82.8,,,,,,6001003
2011,Whitehorse; Unorganized,,,Total population by age groups,285,140,145,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#census4'>4</a>,6001060
2011,Whitehorse; Unorganized,Total population by age groups,,0 to 4 years,20,5,10,,,,,,6001060
2011,Whitehorse; Unorganized,Total population by age groups,,5 to 9 years,15,10,5,,,,,,6001060
2011,Whitehorse; Unorganized,Total population by age groups,,10 to 14 years,15,10,10,,,,,,6001060
2011,Whitehorse; Unorganized,Total population by age groups,,15 to 19 years,10,10,5,,,,,,6001060
2011,Whitehorse; Unorganized,Total population by age groups,15 to 19 years,15 years,0,0,0,,,,,,6001060
2011,Whitehorse; Unorganized,Total population by age groups,15 to 19 years,16 years,0,0,5,,,,,,6001060
2011,Whitehorse; Unorganized,Total population by age groups,15 to 19 years,17 years,0,0,0,,,,,,6001060
2011,Whitehorse; Unorganized,Total population by age groups,15 to 19 years,18 years,5,0,0,,,,,,6001060
2011,Whitehorse; Unorganized,Total population by age groups,15 to 19 years,19 years,5,5,0,,,,,,6001060
2011,Whitehorse; Unorganized,Total population by age groups,,20 to 24 years,15,10,10,,,,,,6001060
2011,Whitehorse; Unorganized,Total population by age groups,,25 to 29 years,15,5,10,,,,,,6001060
2011,Whitehorse; Unorganized,Total population by age groups,,30 to 34 years,15,5,10,,,,,,6001060
2011,Whitehorse; Unorganized,Total population by age groups,,35 to 39 years,15,10,5,,,,,,6001060
2011,Whitehorse; Unorganized,Total population by age groups,,40 to 44 years,35,15,20,,,,,,6001060
2011,Whitehorse; Unorganized,Total population by age groups,,45 to 49 years,20,10,10,,,,,,6001060
2011,Whitehorse; Unorganized,Total population by age groups,,50 to 54 years,45,20,30,,,,,,6001060
2011,Whitehorse; Unorganized,Total population by age groups,,55 to 59 years,35,20,15,,,,,,6001060
2011,Whitehorse; Unorganized,Total population by age groups,,60 to 64 years,20,15,5,,,,,,6001060
2011,Whitehorse; Unorganized,Total population by age groups,,65 to 69 years,5,5,0,,,,,,6001060
2011,Whitehorse; Unorganized,Total population by age groups,,70 to 74 years,0,0,0,,,,,,6001060
2011,Whitehorse; Unorganized,Total population by age groups,,75 to 79 years,0,0,5,,,,,,6001060
2011,Whitehorse; Unorganized,Total population by age groups,,80 to 84 years,5,0,5,,,,,,6001060
2011,Whitehorse; Unorganized,Total population by age groups,,85 years and over,0,0,0,,,,,,6001060
2011,Whitehorse; Unorganized,,,Median age of the population,43.3,44.9,42.2,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#census5'>5</a>,6001060
2011,Whitehorse; Unorganized,,,% of the population aged 15 and over,84.7,84.4,85,,,,,,6001060
2011,Yukon; Unorganized,,,Total population by age groups,1690,925,765,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#census4'>4</a>,6001060
2011,Yukon; Unorganized,Total population by age groups,,0 to 4 years,80,35,50,,,,,,6001060
2011,Yukon; Unorganized,Total population by age groups,,5 to 9 years,75,35,40,,,,,,6001060
2011,Yukon; Unorganized,Total population by age groups,,10 to 14 years,75,40,35,,,,,,6001060
2011,Yukon; Unorganized,Total population by age groups,,15 to 19 years,110,65,45,,,,,,6001060
2011,Yukon; Unorganized,Total population by age groups,15 to 19 years,15 years,20,10,10,,,,,,6001060
2011,Yukon; Unorganized,Total population by age groups,15 to 19 years,16 years,25,15,10,,,,,,6001060
2011,Yukon; Unorganized,Total population by age groups,15 to 19 years,17 years,30,20,10,,,,,,6001060
2011,Yukon; Unorganized,Total population by age groups,15 to 19 years,18 years,25,15,10,,,,,,6001060
2011,Yukon; Unorganized,Total population by age groups,15 to 19 years,19 years,10,5,5,,,,,,6001045
2011,Yukon; Unorganized,Total population by age groups,,20 to 24 years,95,55,40,,,,,,6001045
2011,Yukon; Unorganized,Total population by age groups,,25 to 29 years,75,45,30,,,,,,6001045
2011,Yukon; Unorganized,Total population by age groups,,30 to 34 years,105,55,45,,,,,,6001045
2011,Yukon; Unorganized,Total population by age groups,,35 to 39 years,100,45,55,,,,,,6001045
2011,Yukon; Unorganized,Total population by age groups,,40 to 44 years,110,65,45,,,,,,6001045
2011,Yukon; Unorganized,Total population by age groups,,45 to 49 years,155,75,80,,,,,,6001045
2011,Yukon; Unorganized,Total population by age groups,,50 to 54 years,200,115,85,,,,,,6001045
2011,Yukon; Unorganized,Total population by age groups,,55 to 59 years,215,110,105,,,,,,6001045
2011,Yukon; Unorganized,Total population by age groups,,60 to 64 years,120,70,50,,,,,,6001045
2011,Yukon; Unorganized,Total population by age groups,,65 to 69 years,75,55,25,,,,,,6001045
2011,Yukon; Unorganized,Total population by age groups,,70 to 74 years,45,25,25,,,,,,6001045
2011,Yukon; Unorganized,Total population by age groups,,75 to 79 years,25,15,5,,,,,,6001045
2011,Yukon; Unorganized,Total population by age groups,,80 to 84 years,15,5,10,,,,,,6001045
2011,Yukon; Unorganized,Total population by age groups,,85 years and over,10,5,5,,,,,,6001045
2011,Yukon; Unorganized,,,Median age of the population,45.7,45.9,45.2,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#census5'>5</a>,6001045
2011,Yukon; Unorganized,,,% of the population aged 15 and over,86.5,88.8,84.3,,,,,,6001045
