census_year,geo_name,category,subcategory,variable_name,total,male,female,flag_total,flag_male,flag_female,geo_location,data_notes,geo_code
2011,Carcross-Tagish Region,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,,Occupation - not applicable,15,,,,,,,,YBS048008036
2011,Carcross-Tagish Region,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,,All occupations,375,,,,,,,,YBS048008036
2011,Carcross-Tagish Region,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,0 Management occupations,45,,,,,,,,YBS048008036
2011,Carcross-Tagish Region,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,1 Business; finance and administration occupations,60,,,,,,,,YBS048008036
2011,Carcross-Tagish Region,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,2 Natural and applied sciences and related occupations,20,,,,,,,,YBS048008036
2011,Carcross-Tagish Region,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,3 Health occupations,10,,,,,,,,YBS048008036
2011,Carcross-Tagish Region,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,4 Occupations in education; law and social; community and government services,70,,,,,,,,YBS048008036
2011,Carcross-Tagish Region,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,5 Occupations in art; culture; recreation and sport,0,,,,,,,,YBS048008036
2011,Carcross-Tagish Region,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,6 Sales and service occupations,55,,,,,,,,YBS048008036
2011,Carcross-Tagish Region,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,7 Trades; transport and equipment operators and related occupations,90,,,,,,,,YBS048008036
2011,Carcross-Tagish Region,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,8 Natural resources; agriculture and related production occupations,10,,,,,,,,YBS048008036
2011,Carcross-Tagish Region,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,9 Occupations in manufacturing and utilities,10,,,,,,,,YBS048008036
2011,Dawson,,,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,960,490,470,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs88'>88</a>,6001029
2011,Dawson,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,,Occupation - not applicable,0,0,0,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs89'>89</a>,6001029
2011,Dawson,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,,All occupations,955,485,475,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs86'>86</a>,6001029
2011,Dawson,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,0 Management occupations,95,65,30,,,,,,6001029
2011,Dawson,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,1 Business; finance and administration occupations,145,25,120,,,,,,6001029
2011,Dawson,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,2 Natural and applied sciences and related occupations,30,20,0,,,,,,6001029
2011,Dawson,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,3 Health occupations,100,0,90,,,,,,6001029
2011,Dawson,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,4 Occupations in education; law and social; community and government services,110,50,55,,,,,,6001029
2011,Dawson,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,5 Occupations in art; culture; recreation and sport,60,0,55,,,,,,6001029
2011,Dawson,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,6 Sales and service occupations,190,95,90,,,,,,6001029
2011,Dawson,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,7 Trades; transport and equipment operators and related occupations,185,180,0,,,,,,6001029
2011,Dawson,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,8 Natural resources; agriculture and related production occupations,45,30,15,,,,,,6001029
2011,Dawson,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,9 Occupations in manufacturing and utilities,0,0,0,,,,,,6001029
2011,Faro,,,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,200,110,85,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs88'>88</a>,6001004
2011,Faro,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,,Occupation - not applicable,0,0,0,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs89'>89</a>,6001004
2011,Faro,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,,All occupations,200,110,85,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs86'>86</a>,6001004
2011,Faro,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,0 Management occupations,15,10,0,,,,,,6001004
2011,Faro,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,1 Business; finance and administration occupations,25,0,20,,,,,,6001004
2011,Faro,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,2 Natural and applied sciences and related occupations,0,0,0,,,,,,6001004
2011,Faro,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,3 Health occupations,10,0,0,,,,,,6001004
2011,Faro,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,4 Occupations in education; law and social; community and government services,25,10,15,,,,,,6001004
2011,Faro,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,5 Occupations in art; culture; recreation and sport,0,0,0,,,,,,6001004
2011,Faro,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,6 Sales and service occupations,35,15,20,,,,,,6001004
2011,Faro,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,7 Trades; transport and equipment operators and related occupations,50,40,0,,,,,,6001004
2011,Faro,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,8 Natural resources; agriculture and related production occupations,20,20,0,,,,,,6001004
2011,Faro,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,9 Occupations in manufacturing and utilities,15,10,0,,,,,,6001004
2011,Haines Junction,,,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,395,195,200,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs88'>88</a>,6001018
2011,Haines Junction,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,,Occupation - not applicable,0,0,0,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs89'>89</a>,6001018
2011,Haines Junction,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,,All occupations,395,190,200,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs86'>86</a>,6001018
2011,Haines Junction,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,0 Management occupations,50,20,25,,,,,,6001018
2011,Haines Junction,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011,All occupations,1 Business; finance and administration occupations,55,0,45,,,,,,6001018
