census_year,geo_name,category,subcategory,variable_name,topic,total,male,female,flag_total,flag_male,flag_female,geo_location,data_notes,geo_code
2011,Watson Lake,Total labour force population aged 15 years and over by full-time or part-time weeks worked in 2010,Worked in 2010,Worked part-time in 2010,Full-time or part-time weeks worked,65,25,40,,,,,,6001003
2011,Watson Lake Region,,,Total labour force aged 15 years and over by work activity in 2010,Work activity,630,,,,,,,,YBS003032033034035
2011,Watson Lake Region,Total labour force aged 15 years and over by work activity in 2010,,Did not work in 2010,Work activity,45,,,,,,,,YBS003032033034035
2011,Watson Lake Region,Total labour force aged 15 years and over by work activity in 2010,,Worked in 2010,Work activity,590,,,,,,,,YBS003032033034035
2011,Watson Lake Region,Total labour force aged 15 years and over by work activity in 2010,Worked in 2010,1 to 13 weeks,Work activity,60,,,,,,,,YBS003032033034035
2011,Watson Lake Region,Total labour force aged 15 years and over by work activity in 2010,Worked in 2010,14 to 26 weeks,Work activity,80,,,,,,,,YBS003032033034035
2011,Watson Lake Region,Total labour force aged 15 years and over by work activity in 2010,Worked in 2010,27 to 39 weeks,Work activity,40,,,,,,,,YBS003032033034035
2011,Watson Lake Region,Total labour force aged 15 years and over by work activity in 2010,Worked in 2010,40 to 48 weeks,Work activity,95,,,,,,,,YBS003032033034035
2011,Watson Lake Region,Total labour force aged 15 years and over by work activity in 2010,Worked in 2010,49 to 52 weeks,Work activity,310,,,,,,,,YBS003032033034035
2011,Watson Lake Region,,,Average weeks worked in 2010,Work activity,41,,,,,,,,YBS003032033034035
2011,Watson Lake Region,,,Total labour force population aged 15 years and over by full-time or part-time weeks worked in 2010,Full-time or part-time weeks worked,630,,,,,,,,YBS003032033034035
2011,Watson Lake Region,Total labour force population aged 15 years and over by full-time or part-time weeks worked in 2010,,Did not work in 2010,Full-time or part-time weeks worked,45,,,,,,,,YBS003032033034035
2011,Watson Lake Region,Total labour force population aged 15 years and over by full-time or part-time weeks worked in 2010,,Worked in 2010,Full-time or part-time weeks worked,590,,,,,,,,YBS003032033034035
2011,Watson Lake Region,Total labour force population aged 15 years and over by full-time or part-time weeks worked in 2010,Worked in 2010,Worked full-time in 2010,Full-time or part-time weeks worked,505,,,,,,,,YBS003032033034035
2011,Watson Lake Region,Total labour force population aged 15 years and over by full-time or part-time weeks worked in 2010,Worked in 2010,Worked part-time in 2010,Full-time or part-time weeks worked,80,,,,,,,,YBS003032033034035
