census_year,geo_name,category,subcategory,variable_name,total,male,female,flag_total,flag_male,flag_female,geo_location,data_notes,geo_code
2011,Whitehorse - City,Total number of census families in private households,,Size of census family: 4 persons,1265,,,,...,...,,,6001009
2011,Whitehorse - City,Total number of census families in private households,,Size of census family: 5 or more persons,475,,,,...,...,,,6001009
2011,Whitehorse - City,,,Total number of census families in private households,6300,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#census8'>8</a>,6001009
2011,Whitehorse - City,Total number of census families in private households,,Total couple families by family structure and number of children,4965,,,,...,...,,,6001009
2011,Whitehorse - City,Total number of census families in private households,Total couple families by family structure and number of children - Married couples,Married couples,3540,,,,...,...,,,6001009
2011,Whitehorse - City,Total number of census families in private households,Total couple families by family structure and number of children - Married couples,Without children at home,1485,,,,...,...,,,6001009
2011,Whitehorse - City,Total number of census families in private households,Total couple families by family structure and number of children - Married couples,With children at home,2050,,,,...,...,,,6001009
2011,Whitehorse - City,Total number of census families in private households,Total couple families by family structure and number of children - Married couples,1 child,770,,,,...,...,,,6001009
2011,Whitehorse - City,Total number of census families in private households,Total couple families by family structure and number of children - Married couples,2 children,930,,,,...,...,,,6001009
2011,Whitehorse - City,Total number of census families in private households,Total couple families by family structure and number of children - Married couples,3 or more children,355,,,,...,...,,,990
2011,Whitehorse - City,Total number of census families in private households,Total couple families by family structure and number of children - Common-law couples,Common-law couples,1430,,,,...,...,,,990
2011,Whitehorse - City,Total number of census families in private households,Total couple families by family structure and number of children - Common-law couples,Without children at home,820,,,,...,...,,,990
2011,Whitehorse - City,Total number of census families in private households,Total couple families by family structure and number of children - Common-law couples,With children at home,605,,,,...,...,,,990
2011,Whitehorse - City,Total number of census families in private households,Total couple families by family structure and number of children - Common-law couples,1 child,300,,,,...,...,,,990
2011,Whitehorse - City,Total number of census families in private households,Total couple families by family structure and number of children - Common-law couples,2 children,225,,,,...,...,,,990
2011,Whitehorse - City,Total number of census families in private households,Total couple families by family structure and number of children - Common-law couples,3 or more children,85,,,,...,...,,,990
2011,Whitehorse - City,Total number of census families in private households,,Total lone-parent families by sex of parent and number of children,1340,,,,...,...,,,990
2011,Whitehorse - City,Total number of census families in private households,Total lone-parent families by sex of parent and number of children - Female parent,Female parent,1005,,,,...,...,,,990
2011,Whitehorse - City,Total number of census families in private households,Total lone-parent families by sex of parent and number of children - Female parent,1 child,580,,,,...,...,,,990
2011,Whitehorse - City,Total number of census families in private households,Total lone-parent families by sex of parent and number of children - Female parent,2 children,305,,,,...,...,,,990
2011,Whitehorse - City,Total number of census families in private households,Total lone-parent families by sex of parent and number of children - Female parent,3 or more children,125,,,,...,...,,,990
2011,Whitehorse - City,Total number of census families in private households,Total lone-parent families by sex of parent and number of children - Male parent,Male parent,330,,,,...,...,,,990
2011,Whitehorse - City,Total number of census families in private households,Total lone-parent families by sex of parent and number of children - Male parent,1 child,215,,,,...,...,,,990
2011,Whitehorse - City,Total number of census families in private households,Total lone-parent families by sex of parent and number of children - Male parent,2 children,90,,,,...,...,,,990
2011,Whitehorse - City,Total number of census families in private households,Total lone-parent families by sex of parent and number of children - Male parent,3 or more children,30,,,,...,...,,,990
2011,Whitehorse - City,,,Total children in census families in private households,6875,,,,...,...,,,990
2011,Whitehorse - City,Total children in census families in private households,,Under six years of age,1630,,,,...,...,,,990
2011,Whitehorse - City,Total children in census families in private households,,6 to 14 years,2480,,,,...,...,,,990
2011,Whitehorse - City,Total children in census families in private households,,15 to 17 years,845,,,,...,...,,,990
