census_year,geo_name,category,subcategory,variable_name,total,male,female,flag_total,flag_male,flag_female,geo_location,data_notes,geo_code
2011,Old Crow,Total population 15 years and over by marital status,Not married and not living with a common-law partner,Separated,15,10,10,,,,,,6001043
2011,Old Crow,Total population 15 years and over by marital status,Not married and not living with a common-law partner,Divorced,5,5,5,,,,,,6001043
2011,Old Crow,Total population 15 years and over by marital status,Not married and not living with a common-law partner,Widowed,10,5,5,,,,,,6001043
2011,Pelly Crossing,,,Total population 15 years and over by marital status,275,140,130,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#census6'>6</a>,6001041
2011,Pelly Crossing,Total population 15 years and over by marital status,,Married or living with a common-law partner,125,60,60,,,,,,6001041
2011,Pelly Crossing,Total population 15 years and over by marital status,Married or living with a common-law partner,Married (and not separated),45,25,25,,,,,,6001041
2011,Pelly Crossing,Total population 15 years and over by marital status,Married or living with a common-law partner,Living common law,80,40,40,,,,,,6001041
2011,Pelly Crossing,Total population 15 years and over by marital status,,Not married and not living with a common-law partner,150,85,70,,,,,,6001041
2011,Pelly Crossing,Total population 15 years and over by marital status,Not married and not living with a common-law partner,Single (never legally married),125,70,60,,,,,,6001043
2011,Pelly Crossing,Total population 15 years and over by marital status,Not married and not living with a common-law partner,Separated,5,10,0,,,,,,6001041
2011,Pelly Crossing,Total population 15 years and over by marital status,Not married and not living with a common-law partner,Divorced,5,0,5,,,,,,6001041
2011,Pelly Crossing,Total population 15 years and over by marital status,Not married and not living with a common-law partner,Widowed,10,10,5,,,,,,6001041
2011,Ross River,,,Total population 15 years and over by marital status,,,,..,..,..,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#census6'>6</a>,6001041
2011,Ross River,Total population 15 years and over by marital status,,Married or living with a common-law partner,,,,..,..,..,,,6001037
2011,Ross River,Total population 15 years and over by marital status,Married or living with a common-law partner,Married (and not separated),,,,..,..,..,,,6001037
2011,Ross River,Total population 15 years and over by marital status,Married or living with a common-law partner,Living common law,,,,..,..,..,,,6001037
2011,Ross River,Total population 15 years and over by marital status,,Not married and not living with a common-law partner,,,,..,..,..,,,6001037
2011,Ross River,Total population 15 years and over by marital status,Not married and not living with a common-law partner,Single (never legally married),,,,..,..,..,,,6001037
2011,Ross River,Total population 15 years and over by marital status,Not married and not living with a common-law partner,Separated,,,,..,..,..,,,6001037
2011,Ross River,Total population 15 years and over by marital status,Not married and not living with a common-law partner,Divorced,,,,..,..,..,,,6001037
2011,Ross River,Total population 15 years and over by marital status,Not married and not living with a common-law partner,Widowed,,,,..,..,..,,,6001037
2011,Stewart Crossing,,,Total population 15 years and over by marital status,,,,x,x,x,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#census6'>6</a>,6001037
2011,Stewart Crossing,Total population 15 years and over by marital status,,Married or living with a common-law partner,,,,x,x,x,,,6001037
2011,Stewart Crossing,Total population 15 years and over by marital status,Married or living with a common-law partner,Married (and not separated),,,,x,x,x,,,6001037
2011,Stewart Crossing,Total population 15 years and over by marital status,Married or living with a common-law partner,Living common law,,,,x,x,x,,,6001037
2011,Stewart Crossing,Total population 15 years and over by marital status,,Not married and not living with a common-law partner,,,,x,x,x,,,6001037
2011,Stewart Crossing,Total population 15 years and over by marital status,Not married and not living with a common-law partner,Single (never legally married),,,,x,x,x,,,6001037
2011,Stewart Crossing,Total population 15 years and over by marital status,Not married and not living with a common-law partner,Separated,,,,x,x,x,,,6001037
2011,Stewart Crossing,Total population 15 years and over by marital status,Not married and not living with a common-law partner,Divorced,,,,x,x,x,,,6001037
2011,Stewart Crossing,Total population 15 years and over by marital status,Not married and not living with a common-law partner,Widowed,,,,x,x,x,,,6001037
2011,Swift River,,,Total population 15 years and over by marital status,,,,x,x,x,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#census6'>6</a>,6001046
2011,Swift River,Total population 15 years and over by marital status,,Married or living with a common-law partner,,,,x,x,x,,,6001046
2011,Swift River,Total population 15 years and over by marital status,Married or living with a common-law partner,Married (and not separated),,,,x,x,x,,,6001046
2011,Swift River,Total population 15 years and over by marital status,Married or living with a common-law partner,Living common law,,,,x,x,x,,,6001050
2011,Swift River,Total population 15 years and over by marital status,,Not married and not living with a common-law partner,,,,x,x,x,,,6001046
2011,Swift River,Total population 15 years and over by marital status,Not married and not living with a common-law partner,Single (never legally married),,,,x,x,x,,,6001046
2011,Swift River,Total population 15 years and over by marital status,Not married and not living with a common-law partner,Separated,,,,x,x,x,,,6001046
2011,Swift River,Total population 15 years and over by marital status,Not married and not living with a common-law partner,Divorced,,,,x,x,x,,,6001046
2011,Swift River,Total population 15 years and over by marital status,Not married and not living with a common-law partner,Widowed,,,,x,x,x,,,6001046
2011,Tagish,,,Total population 15 years and over by marital status,350,170,180,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#census6'>6</a>,6001046
2011,Tagish,Total population 15 years and over by marital status,,Married or living with a common-law partner,230,115,115,,,,,,6001046
2011,Tagish,Total population 15 years and over by marital status,Married or living with a common-law partner,Married (and not separated),170,85,80,,,,,,6001046
2011,Tagish,Total population 15 years and over by marital status,Married or living with a common-law partner,Living common law,65,30,35,,,,,,6001036
2011,Tagish,Total population 15 years and over by marital status,,Not married and not living with a common-law partner,120,55,65,,,,,,6001036
2011,Tagish,Total population 15 years and over by marital status,Not married and not living with a common-law partner,Single (never legally married),60,35,25,,,,,,6001036
2011,Tagish,Total population 15 years and over by marital status,Not married and not living with a common-law partner,Separated,0,5,5,,,,,,6001036
2011,Tagish,Total population 15 years and over by marital status,Not married and not living with a common-law partner,Divorced,25,15,10,,,,,,6001036
2011,Tagish,Total population 15 years and over by marital status,Not married and not living with a common-law partner,Widowed,25,0,20,,,,,,6001036
2011,Teslin,,,Total population 15 years and over by marital status,95,55,40,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#census6'>6</a>,6001006
2011,Teslin,Total population 15 years and over by marital status,,Married or living with a common-law partner,55,30,25,,,,,,6001006
2011,Teslin,Total population 15 years and over by marital status,Married or living with a common-law partner,Married (and not separated),40,25,20,,,,,,6001006
2011,Teslin,Total population 15 years and over by marital status,Married or living with a common-law partner,Living common law,15,5,5,,,,,,6001006
2011,Teslin,Total population 15 years and over by marital status,,Not married and not living with a common-law partner,35,20,15,,,,,,6001006
2011,Teslin,Total population 15 years and over by marital status,Not married and not living with a common-law partner,Single (never legally married),30,15,10,,,,,,6001006
2011,Teslin,Total population 15 years and over by marital status,Not married and not living with a common-law partner,Separated,0,0,0,,,,,,6001006
2011,Teslin,Total population 15 years and over by marital status,Not married and not living with a common-law partner,Divorced,5,10,0,,,,,,6001006
2011,Teslin,Total population 15 years and over by marital status,Not married and not living with a common-law partner,Widowed,0,5,0,,,,,,6001006
2011,Teslin Land,,,Total population 15 years and over by marital status,,,,x,x,x,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#census6'>6</a>,6001057
2011,Teslin Land,Total population 15 years and over by marital status,,Married or living with a common-law partner,,,,x,x,x,,,6001057
2011,Teslin Land,Total population 15 years and over by marital status,Married or living with a common-law partner,Married (and not separated),,,,x,x,x,,,YBS006057007
2011,Teslin Land,Total population 15 years and over by marital status,Married or living with a common-law partner,Living common law,,,,x,x,x,,,6001057
2011,Teslin Land,Total population 15 years and over by marital status,,Not married and not living with a common-law partner,,,,x,x,x,,,YBS006057007
2011,Teslin Land,Total population 15 years and over by marital status,Not married and not living with a common-law partner,Single (never legally married),,,,x,x,x,,,6001057
2011,Teslin Land,Total population 15 years and over by marital status,Not married and not living with a common-law partner,Separated,,,,x,x,x,,,6001057
2011,Teslin Land,Total population 15 years and over by marital status,Not married and not living with a common-law partner,Divorced,,,,x,x,x,,,6001057
2011,Teslin Land,Total population 15 years and over by marital status,Not married and not living with a common-law partner,Widowed,,,,x,x,x,,,YBS006057007
2011,Teslin Post 13,,,Total population 15 years and over by marital status,110,50,60,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#census6'>6</a>,6001057
2011,Teslin Post 13,Total population 15 years and over by marital status,,Married or living with a common-law partner,50,25,25,,,,,,6001057
2011,Teslin Post 13,Total population 15 years and over by marital status,Married or living with a common-law partner,Married (and not separated),15,10,10,,,,,,6001057
2011,Teslin Post 13,Total population 15 years and over by marital status,Married or living with a common-law partner,Living common law,30,15,15,,,,,,6001057
2011,Teslin Post 13,Total population 15 years and over by marital status,,Not married and not living with a common-law partner,60,25,35,,,,,,6001057
2011,Teslin Post 13,Total population 15 years and over by marital status,Not married and not living with a common-law partner,Single (never legally married),40,20,20,,,,,,6001057
2011,Teslin Post 13,Total population 15 years and over by marital status,Not married and not living with a common-law partner,Separated,5,5,5,,,,,,6001057
2011,Teslin Post 13,Total population 15 years and over by marital status,Not married and not living with a common-law partner,Divorced,0,0,5,,,,,,6001057
2011,Teslin Post 13,Total population 15 years and over by marital status,Not married and not living with a common-law partner,Widowed,10,0,10,,,,,,6001057
2011,Two and One-Half Mile Village,,,Total population 15 years and over by marital status,,,,x,x,x,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#census6'>6</a>,6001034
2011,Two and One-Half Mile Village,Total population 15 years and over by marital status,,Married or living with a common-law partner,,,,x,x,x,,,6001034
2011,Two and One-Half Mile Village,Total population 15 years and over by marital status,Married or living with a common-law partner,Married (and not separated),,,,x,x,x,,,6001034
2011,Two and One-Half Mile Village,Total population 15 years and over by marital status,Married or living with a common-law partner,Living common law,,,,x,x,x,,,6001034
2011,Two and One-Half Mile Village,Total population 15 years and over by marital status,,Not married and not living with a common-law partner,,,,x,x,x,,,6001034
2011,Two and One-Half Mile Village,Total population 15 years and over by marital status,Not married and not living with a common-law partner,Single (never legally married),,,,x,x,x,,,6001034
2011,Two and One-Half Mile Village,Total population 15 years and over by marital status,Not married and not living with a common-law partner,Separated,,,,x,x,x,,,6001034
2011,Two and One-Half Mile Village,Total population 15 years and over by marital status,Not married and not living with a common-law partner,Divorced,,,,x,x,x,,,6001034
2011,Two and One-Half Mile Village,Total population 15 years and over by marital status,Not married and not living with a common-law partner,Widowed,,,,x,x,x,,,6001034
2011,Two Mile Village,,,Total population 15 years and over by marital status,,,,x,x,x,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#census6'>6</a>,6001034
2011,Two Mile Village,Total population 15 years and over by marital status,,Married or living with a common-law partner,,,,x,x,x,,,6001034
2011,Two Mile Village,Total population 15 years and over by marital status,Married or living with a common-law partner,Married (and not separated),,,,x,x,x,,,6001034
2011,Two Mile Village,Total population 15 years and over by marital status,Married or living with a common-law partner,Living common law,,,,x,x,x,,,6001034
2011,Two Mile Village,Total population 15 years and over by marital status,,Not married and not living with a common-law partner,,,,x,x,x,,,6001034
2011,Two Mile Village,Total population 15 years and over by marital status,Not married and not living with a common-law partner,Single (never legally married),,,,x,x,x,,,6001034
2011,Two Mile Village,Total population 15 years and over by marital status,Not married and not living with a common-law partner,Separated,,,,x,x,x,,,6001033
2011,Two Mile Village,Total population 15 years and over by marital status,Not married and not living with a common-law partner,Divorced,,,,x,x,x,,,6001034
2011,Two Mile Village,Total population 15 years and over by marital status,Not married and not living with a common-law partner,Widowed,,,,x,x,x,,,6001034
2011,Upper Liard,,,Total population 15 years and over by marital status,120,70,45,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#census6'>6</a>,6001033
2011,Upper Liard,Total population 15 years and over by marital status,,Married or living with a common-law partner,60,25,30,,,,,,6001033
2011,Upper Liard,Total population 15 years and over by marital status,Married or living with a common-law partner,Married (and not separated),25,15,15,,,,,,6001033
2011,Upper Liard,Total population 15 years and over by marital status,Married or living with a common-law partner,Living common law,30,15,20,,,,,,6001032
2011,Upper Liard,Total population 15 years and over by marital status,,Not married and not living with a common-law partner,60,40,15,,,,,,6001033
2011,Upper Liard,Total population 15 years and over by marital status,Not married and not living with a common-law partner,Single (never legally married),45,35,10,,,,,,6001033
2011,Upper Liard,Total population 15 years and over by marital status,Not married and not living with a common-law partner,Separated,0,0,0,,,,,,6001033
2011,Upper Liard,Total population 15 years and over by marital status,Not married and not living with a common-law partner,Divorced,5,5,0,,,,,,6001032
2011,Upper Liard,Total population 15 years and over by marital status,Not married and not living with a common-law partner,Widowed,5,5,5,,,,,,6001032
2011,Watson Lake,,,Total population 15 years and over by marital status,660,330,325,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#census6'>6</a>,6001003
2011,Watson Lake,Total population 15 years and over by marital status,,Married or living with a common-law partner,390,200,195,,,,,,6001003
2011,Watson Lake,Total population 15 years and over by marital status,Married or living with a common-law partner,Married (and not separated),265,135,125,,,,,,6001003
2011,Watson Lake,Total population 15 years and over by marital status,Married or living with a common-law partner,Living common law,125,65,65,,,,,,6001003
2011,Watson Lake,Total population 15 years and over by marital status,,Not married and not living with a common-law partner,270,135,135,,,,,,6001003
2011,Watson Lake,Total population 15 years and over by marital status,Not married and not living with a common-law partner,Single (never legally married),175,95,75,,,,,,6001003
2011,Watson Lake,Total population 15 years and over by marital status,Not married and not living with a common-law partner,Separated,15,15,5,,,,,,6001003
2011,Watson Lake,Total population 15 years and over by marital status,Not married and not living with a common-law partner,Divorced,50,15,30,,,,,,6001003
2011,Watson Lake,Total population 15 years and over by marital status,Not married and not living with a common-law partner,Widowed,25,5,20,,,,,,6001003
2011,Whitehorse; Unorganized,,,Total population 15 years and over by marital status,240,115,120,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#census6'>6</a>,6001060
2011,Whitehorse; Unorganized,Total population 15 years and over by marital status,,Married or living with a common-law partner,140,70,70,,,,,,6001060
2011,Whitehorse; Unorganized,Total population 15 years and over by marital status,Married or living with a common-law partner,Married (and not separated),105,50,55,,,,,,6001060
2011,Whitehorse; Unorganized,Total population 15 years and over by marital status,Married or living with a common-law partner,Living common law,35,15,15,,,,,,6001060
2011,Whitehorse; Unorganized,Total population 15 years and over by marital status,,Not married and not living with a common-law partner,100,50,45,,,,,,6001060
2011,Whitehorse; Unorganized,Total population 15 years and over by marital status,Not married and not living with a common-law partner,Single (never legally married),65,35,35,,,,,,6001060
2011,Whitehorse; Unorganized,Total population 15 years and over by marital status,Not married and not living with a common-law partner,Separated,10,5,10,,,,,,6001060
2011,Whitehorse; Unorganized,Total population 15 years and over by marital status,Not married and not living with a common-law partner,Divorced,20,10,5,,,,,,6001060
2011,Whitehorse; Unorganized,Total population 15 years and over by marital status,Not married and not living with a common-law partner,Widowed,0,0,0,,,,,,6001060
2011,Yukon; Unorganized,,,Total population 15 years and over by marital status,1460,815,645,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#census6'>6</a>,6001045
2011,Yukon; Unorganized,Total population 15 years and over by marital status,,Married or living with a common-law partner,840,425,415,,,,,,6001045
2011,Yukon; Unorganized,Total population 15 years and over by marital status,Married or living with a common-law partner,Married (and not separated),540,270,265,,,,,,6001045
2011,Yukon; Unorganized,Total population 15 years and over by marital status,Married or living with a common-law partner,Living common law,300,150,150,,,,,,6001045
2011,Yukon; Unorganized,Total population 15 years and over by marital status,,Not married and not living with a common-law partner,620,390,230,,,,,,6001045
2011,Yukon; Unorganized,Total population 15 years and over by marital status,Not married and not living with a common-law partner,Single (never legally married),440,295,140,,,,,,6001045
2011,Yukon; Unorganized,Total population 15 years and over by marital status,Not married and not living with a common-law partner,Separated,30,15,20,,,,,,6001045
2011,Yukon; Unorganized,Total population 15 years and over by marital status,Not married and not living with a common-law partner,Divorced,100,65,30,,,,,,6001060
2011,Yukon; Unorganized,Total population 15 years and over by marital status,Not married and not living with a common-law partner,Widowed,50,15,35,,,,,,6001045
