census_year,geo_name,category,subcategory,variable_name,topic,total,male,female,flag_total,flag_male,flag_female,geo_location,data_notes,geo_code
2011,Beaver Creek,Number of tenant households in non-farm; non-reserve private dwellings,,Median monthly shelter costs for rented dwellings ($),Shelter costs,337,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs116'>116</a>,6001042
2011,Beaver Creek,Number of tenant households in non-farm; non-reserve private dwellings,,Average monthly shelter costs for rented dwellings ($),Shelter costs,467,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs116'>116</a>,6001042
2011,Burwash Landing,,,Total number of private households by tenure,Household characteristics,50,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs103'>103</a>,6001039
2011,Burwash Landing,Total number of private households by tenure,,Owner,Household characteristics,25,,,,...,...,,,6001039
2011,Burwash Landing,Total number of private households by tenure,,Renter,Household characteristics,10,,,,...,...,,,6001039
2011,Burwash Landing,Total number of private households by tenure,,Band housing,Household characteristics,15,,,,...,...,,,6001039
2011,Burwash Landing,,,Total number of private households by condominium status,Household characteristics,50,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs104'>104</a>,6001039
2011,Burwash Landing,Total number of private households by condominium status,,Part of a condominium development,Household characteristics,0,,,,...,...,,,6001039
2011,Burwash Landing,Total number of private households by condominium status,,Not part of a condominium development,Household characteristics,50,,,,...,...,,,6001039
2011,Burwash Landing,,,Total number of private households by number of household maintainers,Household characteristics,50,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs105'>105</a>,6001039
2011,Burwash Landing,Total number of private households by number of household maintainers,,1 household maintainer,Household characteristics,45,,,,...,...,,,6001039
2011,Burwash Landing,Total number of private households by number of household maintainers,,2 household maintainers,Household characteristics,0,,,,...,...,,,6001039
2011,Burwash Landing,Total number of private households by number of household maintainers,,3 or more household maintainers,Household characteristics,0,,,,...,...,,,6001039
2011,Burwash Landing,,,Total number of private households by age group of primary household maintainers,Household characteristics,50,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs106'>106</a>,6001039
2011,Burwash Landing,Total number of private households by age group of primary household maintainers,,Under 25 years,Household characteristics,0,,,,...,...,,,6001039
2011,Burwash Landing,Total number of private households by age group of primary household maintainers,,25 to 34 years,Household characteristics,0,,,,...,...,,,6001039
2011,Burwash Landing,Total number of private households by age group of primary household maintainers,,35 to 44 years,Household characteristics,0,,,,...,...,,,6001039
2011,Burwash Landing,Total number of private households by age group of primary household maintainers,,45 to 54 years,Household characteristics,10,,,,...,...,,,6001039
2011,Burwash Landing,Total number of private households by age group of primary household maintainers,,55 to 64 years,Household characteristics,10,,,,...,...,,,6001039
2011,Burwash Landing,Total number of private households by age group of primary household maintainers,,65 to 74 years,Household characteristics,10,,,,...,...,,,6001039
2011,Burwash Landing,Total number of private households by age group of primary household maintainers,,75 years and over,Household characteristics,0,,,,...,...,,,6001039
2011,Burwash Landing,,,Total number of private households by number of persons per room,Household characteristics,50,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs107'>107</a>,6001039
2011,Burwash Landing,Total number of private households by number of persons per room,,One person or fewer per room,Household characteristics,50,,,,...,...,,,6001039
2011,Burwash Landing,Total number of private households by number of persons per room,,More than one person per room,Household characteristics,0,,,,...,...,,,6001039
2011,Burwash Landing,,,Total number of private households by housing suitability,Household characteristics,50,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs108'>108</a>,6001039
2011,Burwash Landing,Total number of private households by housing suitability,,Suitable,Household characteristics,45,,,,...,...,,,6001039
2011,Burwash Landing,Total number of private households by housing suitability,,Not suitable,Household characteristics,0,,,,...,...,,,6001039
2011,Burwash Landing,,,Total number of owner and tenant households with household total income greater than zero; in non-farm; non-reserve private dwellings by shelter-cost-to-income ratio,Shelter costs,,,,x,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs109'>109</a>,6001039
2011,Burwash Landing,Total number of owner and tenant households with household total income greater than zero; in non-farm; non-reserve private dwellings by shelter-cost-to-income ratio,,Spending less than 30% of household total income on shelter costs,Shelter costs,,,,x,...,...,,,6001039
2011,Burwash Landing,Total number of owner and tenant households with household total income greater than zero; in non-farm; non-reserve private dwellings by shelter-cost-to-income ratio,,Spending 30% or more of household total income on shelter costs,Shelter costs,,,,x,...,...,,,6001039
2011,Burwash Landing,Total number of owner and tenant households with household total income greater than zero; in non-farm; non-reserve private dwellings by shelter-cost-to-income ratio,Spending 30% or more of household total income on shelter costs,Spending 30% to less than 100% of household total income on shelter costs,Shelter costs,,,,x,...,...,,,6001039
2011,Burwash Landing,,,Number of owner households in non-farm; non-reserve private dwellings,Shelter costs,30,,,,...,...,,,6001039
2011,Burwash Landing,Number of owner households in non-farm; non-reserve private dwellings,,% of owner households with a mortgage,Shelter costs,0,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs110'>110</a>,6001039
2011,Burwash Landing,Number of owner households in non-farm; non-reserve private dwellings,,% of owner households spending 30% or more of household total income on shelter costs,Shelter costs,,,,x,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs111'>111</a>,6001039
2011,Burwash Landing,Number of owner households in non-farm; non-reserve private dwellings,,Median monthly shelter costs for owned dwellings ($),Shelter costs,552,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs112'>112</a>,6001039
2011,Burwash Landing,Number of owner households in non-farm; non-reserve private dwellings,,Average monthly shelter costs for owned dwellings ($),Shelter costs,683,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs112'>112</a>,6001039
2011,Burwash Landing,Number of owner households in non-farm; non-reserve private dwellings,,Median value of dwellings ($),Shelter costs,250721,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs113'>113</a>,6001039
2011,Burwash Landing,Number of owner households in non-farm; non-reserve private dwellings,,Average value of dwellings ($),Shelter costs,255822,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs113'>113</a>,6001039
2011,Burwash Landing,,,Number of tenant households in non-farm; non-reserve private dwellings,Shelter costs,0,,,,...,...,,,6001039
2011,Burwash Landing,Number of tenant households in non-farm; non-reserve private dwellings,,% of tenant households in subsidized housing,Shelter costs,0,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs114'>114</a>,6001039
2011,Burwash Landing,Number of tenant households in non-farm; non-reserve private dwellings,,% of tenant households spending 30% or more of household total income on shelter costs,Shelter costs,,,,x,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs115'>115</a>,6001039
2011,Burwash Landing,Number of tenant households in non-farm; non-reserve private dwellings,,Median monthly shelter costs for rented dwellings ($),Shelter costs,0,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs116'>116</a>,6001039
2011,Burwash Landing,Number of tenant households in non-farm; non-reserve private dwellings,,Average monthly shelter costs for rented dwellings ($),Shelter costs,0,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs116'>116</a>,6001039
2011,Carcross,,,Total number of private households by tenure,Household characteristics,145,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs103'>103</a>,6001048
2011,Carcross,Total number of private households by tenure,,Owner,Household characteristics,100,,,,...,...,,,6001048
2011,Carcross,Total number of private households by tenure,,Renter,Household characteristics,25,,,,...,...,,,6001048
2011,Carcross,Total number of private households by tenure,,Band housing,Household characteristics,15,,,,...,...,,,YBS048008
2011,Carcross,,,Total number of private households by condominium status,Household characteristics,145,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs104'>104</a>,YBS048008
2011,Carcross,Total number of private households by condominium status,,Part of a condominium development,Household characteristics,0,,,,...,...,,,YBS048008
2011,Carcross,Total number of private households by condominium status,,Not part of a condominium development,Household characteristics,140,,,,...,...,,,YBS048008
2011,Carcross,,,Total number of private households by number of household maintainers,Household characteristics,145,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs105'>105</a>,YBS048008
2011,Carcross,Total number of private households by number of household maintainers,,1 household maintainer,Household characteristics,105,,,,...,...,,,YBS048008
2011,Carcross,Total number of private households by number of household maintainers,,2 household maintainers,Household characteristics,40,,,,...,...,,,YBS048008
2011,Carcross,Total number of private households by number of household maintainers,,3 or more household maintainers,Household characteristics,0,,,,...,...,,,YBS048008
2011,Carcross,,,Total number of private households by age group of primary household maintainers,Household characteristics,140,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs106'>106</a>,YBS048008
2011,Carcross,Total number of private households by age group of primary household maintainers,,Under 25 years,Household characteristics,10,,,,...,...,,,YBS048008
2011,Carcross,Total number of private households by age group of primary household maintainers,,25 to 34 years,Household characteristics,15,,,,...,...,,,YBS048008
2011,Carcross,Total number of private households by age group of primary household maintainers,,35 to 44 years,Household characteristics,20,,,,...,...,,,YBS048008
2011,Carcross,Total number of private households by age group of primary household maintainers,,45 to 54 years,Household characteristics,40,,,,...,...,,,YBS048008
2011,Carcross,Total number of private households by age group of primary household maintainers,,55 to 64 years,Household characteristics,35,,,,...,...,,,YBS048008
2011,Carcross,Total number of private households by age group of primary household maintainers,,65 to 74 years,Household characteristics,20,,,,...,...,,,YBS048008
2011,Carcross,Total number of private households by age group of primary household maintainers,,75 years and over,Household characteristics,10,,,,...,...,,,YBS048008
2011,Carcross,,,Total number of private households by number of persons per room,Household characteristics,145,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs107'>107</a>,YBS048008
2011,Carcross,Total number of private households by number of persons per room,,One person or fewer per room,Household characteristics,140,,,,...,...,,,YBS048008
2011,Carcross,Total number of private households by number of persons per room,,More than one person per room,Household characteristics,0,,,,...,...,,,YBS048008
2011,Carcross,,,Total number of private households by housing suitability,Household characteristics,145,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs108'>108</a>,YBS048008
2011,Carcross,Total number of private households by housing suitability,,Suitable,Household characteristics,130,,,,...,...,,,YBS048008
2011,Carcross,Total number of private households by housing suitability,,Not suitable,Household characteristics,15,,,,...,...,,,YBS048008
2011,Carcross,,,Total number of owner and tenant households with household total income greater than zero; in non-farm; non-reserve private dwellings by shelter-cost-to-income ratio,Shelter costs,130,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs109'>109</a>,YBS048008
2011,Carcross,Total number of owner and tenant households with household total income greater than zero; in non-farm; non-reserve private dwellings by shelter-cost-to-income ratio,,Spending less than 30% of household total income on shelter costs,Shelter costs,110,,,,...,...,,,YBS048008
2011,Carcross,Total number of owner and tenant households with household total income greater than zero; in non-farm; non-reserve private dwellings by shelter-cost-to-income ratio,,Spending 30% or more of household total income on shelter costs,Shelter costs,20,,,,...,...,,,YBS048008
2011,Carcross,Total number of owner and tenant households with household total income greater than zero; in non-farm; non-reserve private dwellings by shelter-cost-to-income ratio,Spending 30% or more of household total income on shelter costs,Spending 30% to less than 100% of household total income on shelter costs,Shelter costs,20,,,,...,...,,,YBS048008
2011,Carcross,,,Number of owner households in non-farm; non-reserve private dwellings,Shelter costs,105,,,,...,...,,,YBS048008
2011,Carcross,Number of owner households in non-farm; non-reserve private dwellings,,% of owner households with a mortgage,Shelter costs,23.8,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs110'>110</a>,YBS048008
2011,Carcross,Number of owner households in non-farm; non-reserve private dwellings,,% of owner households spending 30% or more of household total income on shelter costs,Shelter costs,15,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs111'>111</a>,YBS048008
2011,Carcross,Number of owner households in non-farm; non-reserve private dwellings,,Median monthly shelter costs for owned dwellings ($),Shelter costs,341,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs112'>112</a>,YBS048008
2011,Carcross,Number of owner households in non-farm; non-reserve private dwellings,,Average monthly shelter costs for owned dwellings ($),Shelter costs,570,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs112'>112</a>,YBS048008
2011,Carcross,Number of owner households in non-farm; non-reserve private dwellings,,Median value of dwellings ($),Shelter costs,249954,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs113'>113</a>,YBS048008
2011,Carcross,Number of owner households in non-farm; non-reserve private dwellings,,Average value of dwellings ($),Shelter costs,254920,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs113'>113</a>,YBS048008
2011,Carcross,,,Number of tenant households in non-farm; non-reserve private dwellings,Shelter costs,30,,,,...,...,,,YBS048008
2011,Carcross,Number of tenant households in non-farm; non-reserve private dwellings,,% of tenant households in subsidized housing,Shelter costs,40,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs114'>114</a>,YBS048008
2011,Carcross,Number of tenant households in non-farm; non-reserve private dwellings,,% of tenant households spending 30% or more of household total income on shelter costs,Shelter costs,0,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs115'>115</a>,YBS048008
2011,Carcross,Number of tenant households in non-farm; non-reserve private dwellings,,Median monthly shelter costs for rented dwellings ($),Shelter costs,583,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs116'>116</a>,YBS048008
2011,Carcross,Number of tenant households in non-farm; non-reserve private dwellings,,Average monthly shelter costs for rented dwellings ($),Shelter costs,604,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs116'>116</a>,YBS048008
2011,Carcross Region,,,Total number of private households by tenure,Household characteristics,165,,,,,,,,YBS048008
2011,Carcross Region,Total number of private households by tenure,,Owner,Household characteristics,115,,,,,,,,YBS048008
2011,Carcross Region,Total number of private households by tenure,,Renter,Household characteristics,30,,,,,,,,YBS048008
2011,Carcross Region,Total number of private households by tenure,,Band housing,Household characteristics,15,,,,,,,,YBS048008
2011,Carcross Region,,,Total number of private households by condominium status,Household characteristics,165,,,,,,,,YBS048008
2011,Carcross Region,Total number of private households by condominium status,,Part of a condominium development,Household characteristics,0,,,,,,,,YBS048008
2011,Carcross Region,Total number of private households by condominium status,,Not part of a condominium development,Household characteristics,160,,,,,,,,YBS048008
2011,Carcross Region,,,Total number of private households by number of household maintainers,Household characteristics,160,,,,,,,,YBS048008
2011,Carcross Region,Total number of private households by number of household maintainers,,1 household maintainer,Household characteristics,120,,,,,,,,YBS048008
2011,Carcross Region,Total number of private households by number of household maintainers,,2 household maintainers,Household characteristics,40,,,,,,,,YBS048008
2011,Carcross Region,Total number of private households by number of household maintainers,,3 or more household maintainers,Household characteristics,0,,,,,,,,YBS048008
2011,Carcross Region,,,Total number of private households by age group of primary household maintainers,Household characteristics,165,,,,,,,,YBS048008
2011,Carcross Region,Total number of private households by age group of primary household maintainers,,Under 25 years,Household characteristics,10,,,,,,,,YBS048008
2011,Carcross Region,Total number of private households by age group of primary household maintainers,,25 to 34 years,Household characteristics,20,,,,,,,,YBS048008
2011,Carcross Region,Total number of private households by age group of primary household maintainers,,35 to 44 years,Household characteristics,30,,,,,,,,YBS048008
2011,Carcross Region,Total number of private households by age group of primary household maintainers,,45 to 54 years,Household characteristics,50,,,,,,,,YBS048008
2011,Carcross Region,Total number of private households by age group of primary household maintainers,,55 to 64 years,Household characteristics,30,,,,,,,,YBS048008
2011,Carcross Region,Total number of private households by age group of primary household maintainers,,65 to 74 years,Household characteristics,25,,,,,,,,YBS048008
2011,Carcross Region,Total number of private households by age group of primary household maintainers,,75 years and over,Household characteristics,10,,,,,,,,YBS048008
2011,Carcross Region,,,Total number of private households by number of persons per room,Household characteristics,160,,,,,,,,YBS048008
2011,Carcross Region,Total number of private households by number of persons per room,,One person or fewer per room,Household characteristics,155,,,,,,,,YBS048008
2011,Carcross Region,Total number of private households by number of persons per room,,More than one person per room,Household characteristics,0,,,,,,,,YBS048008
2011,Carcross Region,,,Total number of private households by housing suitability,Household characteristics,160,,,,,,,,YBS048008
2011,Carcross Region,Total number of private households by housing suitability,,Suitable,Household characteristics,150,,,,,,,,YBS048008
2011,Carcross Region,Total number of private households by housing suitability,,Not suitable,Household characteristics,15,,,,,,,,YBS048008
2011,Carcross Region,,,Total number of owner and tenant households with household total income greater than zero; in non-farm; non-reserve private dwellings by shelter-cost-to-income ratio,Shelter costs,145,,,,,,,,YBS048008
2011,Carcross Region,Total number of owner and tenant households with household total income greater than zero; in non-farm; non-reserve private dwellings by shelter-cost-to-income ratio,,Spending less than 30% of household total income on shelter costs,Shelter costs,125,,,,,,,,YBS048008
2011,Carcross Region,Total number of owner and tenant households with household total income greater than zero; in non-farm; non-reserve private dwellings by shelter-cost-to-income ratio,,Spending 30% or more of household total income on shelter costs,Shelter costs,20,,,,,,,,YBS048008
2011,Carcross Region,Total number of owner and tenant households with household total income greater than zero; in non-farm; non-reserve private dwellings by shelter-cost-to-income ratio,Spending 30% or more of household total income on shelter costs,Spending 30% to less than 100% of household total income on shelter costs,Shelter costs,15,,,,,,,,YBS048008
2011,Carcross Region,,,Number of owner households in non-farm; non-reserve private dwellings,Shelter costs,120,,,,,,,,YBS048008
2011,Carcross Region,Number of owner households in non-farm; non-reserve private dwellings,,% of owner households with a mortgage,Shelter costs,21,,,,,,,,YBS048008
2011,Carcross Region,Number of owner households in non-farm; non-reserve private dwellings,,% of owner households spending 30% or more of household total income on shelter costs,Shelter costs,12,,,,,,,,YBS048008
2011,Carcross Region,Number of owner households in non-farm; non-reserve private dwellings,,Median monthly shelter costs for owned dwellings ($),Shelter costs,311,,,,,,,,YBS048008
2011,Carcross Region,Number of owner households in non-farm; non-reserve private dwellings,,Average monthly shelter costs for owned dwellings ($),Shelter costs,534,,,,,,,,YBS048008
2011,Carcross Region,Number of owner households in non-farm; non-reserve private dwellings,,Median value of dwellings ($),Shelter costs,224771,,,,,,,,YBS048008
2011,Carcross Region,Number of owner households in non-farm; non-reserve private dwellings,,Average value of dwellings ($),Shelter costs,243460,,,,,,,,YBS048008
2011,Carcross Region,,,Number of tenant households in non-farm; non-reserve private dwellings,Shelter costs,30,,,,,,,,YBS048008
2011,Carcross Region,Number of tenant households in non-farm; non-reserve private dwellings,,% of tenant households in subsidized housing,Shelter costs,50,,,,,,,,YBS048008
2011,Carcross Region,Number of tenant households in non-farm; non-reserve private dwellings,,% of tenant households spending 30% or more of household total income on shelter costs,Shelter costs,0,,,,,,,,YBS048008
2011,Carcross Region,Number of tenant households in non-farm; non-reserve private dwellings,,Median monthly shelter costs for rented dwellings ($),Shelter costs,544,,,,,,,,YBS048008
2011,Carcross Region,Number of tenant households in non-farm; non-reserve private dwellings,,Average monthly shelter costs for rented dwellings ($),Shelter costs,606,,,,,,,,YBS048008
2011,Carcross 4,,,Total number of private households by tenure,Household characteristics,20,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs103'>103</a>,6001008
2011,Carcross 4,Total number of private households by tenure,,Owner,Household characteristics,15,,,,...,...,,,6001008
2011,Carcross 4,Total number of private households by tenure,,Renter,Household characteristics,0,,,,...,...,,,6001008
2011,Carcross 4,Total number of private households by tenure,,Band housing,Household characteristics,0,,,,...,...,,,6001008
2011,Carcross 4,,,Total number of private households by condominium status,Household characteristics,15,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs104'>104</a>,6001008
2011,Carcross 4,Total number of private households by condominium status,,Part of a condominium development,Household characteristics,0,,,,...,...,,,6001008
2011,Carcross 4,Total number of private households by condominium status,,Not part of a condominium development,Household characteristics,20,,,,...,...,,,6001008
2011,Carcross 4,,,Total number of private households by number of household maintainers,Household characteristics,20,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs105'>105</a>,6001008
2011,Carcross 4,Total number of private households by number of household maintainers,,1 household maintainer,Household characteristics,10,,,,...,...,,,6001008
2011,Carcross 4,Total number of private households by number of household maintainers,,2 household maintainers,Household characteristics,10,,,,...,...,,,6001008
2011,Carcross 4,Total number of private households by number of household maintainers,,3 or more household maintainers,Household characteristics,0,,,,...,...,,,6001008
2011,Carcross 4,,,Total number of private households by age group of primary household maintainers,Household characteristics,20,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs106'>106</a>,YBS048008036
2011,Carcross 4,Total number of private households by age group of primary household maintainers,,Under 25 years,Household characteristics,0,,,,...,...,,,YBS048008036
2011,Carcross 4,Total number of private households by age group of primary household maintainers,,25 to 34 years,Household characteristics,0,,,,...,...,,,YBS048008036
2011,Carcross 4,Total number of private households by age group of primary household maintainers,,35 to 44 years,Household characteristics,0,,,,...,...,,,YBS048008036
2011,Carcross 4,Total number of private households by age group of primary household maintainers,,45 to 54 years,Household characteristics,10,,,,...,...,,,YBS048008036
2011,Carcross 4,Total number of private households by age group of primary household maintainers,,55 to 64 years,Household characteristics,0,,,,...,...,,,YBS048008036
2011,Carcross 4,Total number of private households by age group of primary household maintainers,,65 to 74 years,Household characteristics,0,,,,...,...,,,YBS048008036
2011,Carcross 4,Total number of private households by age group of primary household maintainers,,75 years and over,Household characteristics,0,,,,...,...,,,YBS048008036
2011,Carcross 4,,,Total number of private households by number of persons per room,Household characteristics,15,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs107'>107</a>,YBS048008036
2011,Carcross 4,Total number of private households by number of persons per room,,One person or fewer per room,Household characteristics,15,,,,...,...,,,YBS048008036
2011,Carcross 4,Total number of private households by number of persons per room,,More than one person per room,Household characteristics,0,,,,...,...,,,YBS048008036
2011,Carcross 4,,,Total number of private households by housing suitability,Household characteristics,20,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs108'>108</a>,YBS048008036
2011,Carcross 4,Total number of private households by housing suitability,,Suitable,Household characteristics,20,,,,...,...,,,YBS048008036
2011,Carcross 4,Total number of private households by housing suitability,,Not suitable,Household characteristics,0,,,,...,...,,,YBS048008036
2011,Carcross 4,,,Total number of owner and tenant households with household total income greater than zero; in non-farm; non-reserve private dwellings by shelter-cost-to-income ratio,Shelter costs,,,,x,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs109'>109</a>,YBS048008036
2011,Carcross 4,Total number of owner and tenant households with household total income greater than zero; in non-farm; non-reserve private dwellings by shelter-cost-to-income ratio,,Spending less than 30% of household total income on shelter costs,Shelter costs,,,,x,...,...,,,YBS048008036
2011,Carcross 4,Total number of owner and tenant households with household total income greater than zero; in non-farm; non-reserve private dwellings by shelter-cost-to-income ratio,,Spending 30% or more of household total income on shelter costs,Shelter costs,,,,x,...,...,,,YBS048008036
2011,Carcross 4,Total number of owner and tenant households with household total income greater than zero; in non-farm; non-reserve private dwellings by shelter-cost-to-income ratio,Spending 30% or more of household total income on shelter costs,Spending 30% to less than 100% of household total income on shelter costs,Shelter costs,,,,x,...,...,,,YBS048008036
2011,Carcross 4,,,Number of owner households in non-farm; non-reserve private dwellings,Shelter costs,15,,,,...,...,,,YBS048008036
2011,Carcross 4,Number of owner households in non-farm; non-reserve private dwellings,,% of owner households with a mortgage,Shelter costs,0,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs110'>110</a>,YBS048008036
2011,Carcross 4,Number of owner households in non-farm; non-reserve private dwellings,,% of owner households spending 30% or more of household total income on shelter costs,Shelter costs,,,,x,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs111'>111</a>,YBS048008036
2011,Carcross 4,Number of owner households in non-farm; non-reserve private dwellings,,Median monthly shelter costs for owned dwellings ($),Shelter costs,275,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs112'>112</a>,YBS048008036
2011,Carcross 4,Number of owner households in non-farm; non-reserve private dwellings,,Average monthly shelter costs for owned dwellings ($),Shelter costs,286,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs112'>112</a>,YBS048008036
2011,Carcross 4,Number of owner households in non-farm; non-reserve private dwellings,,Median value of dwellings ($),Shelter costs,100266,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs113'>113</a>,YBS048008036
2011,Carcross 4,Number of owner households in non-farm; non-reserve private dwellings,,Average value of dwellings ($),Shelter costs,164225,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs113'>113</a>,YBS048008036
2011,Carcross 4,,,Number of tenant households in non-farm; non-reserve private dwellings,Shelter costs,0,,,,...,...,,,YBS048008036
2011,Carcross 4,Number of tenant households in non-farm; non-reserve private dwellings,,% of tenant households in subsidized housing,Shelter costs,0,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs114'>114</a>,YBS048008036
2011,Carcross 4,Number of tenant households in non-farm; non-reserve private dwellings,,% of tenant households spending 30% or more of household total income on shelter costs,Shelter costs,,,,x,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs115'>115</a>,YBS048008036
2011,Carcross 4,Number of tenant households in non-farm; non-reserve private dwellings,,Median monthly shelter costs for rented dwellings ($),Shelter costs,0,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs116'>116</a>,YBS048008036
2011,Carcross 4,Number of tenant households in non-farm; non-reserve private dwellings,,Average monthly shelter costs for rented dwellings ($),Shelter costs,0,,,,...,...,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs116'>116</a>,YBS048008036
2011,Carcross-Tagish Region,,,Total number of private households by tenure,Household characteristics,370,,,,,,,,6001012
2011,Carcross-Tagish Region,Total number of private households by tenure,,Owner,Household characteristics,310,,,,,,,,YBS048008036
2011,Carcross-Tagish Region,Total number of private households by tenure,,Renter,Household characteristics,35,,,,,,,,YBS048008036
2011,Carcross-Tagish Region,Total number of private households by tenure,,Band housing,Household characteristics,25,,,,,,,,YBS048008036
2011,Carcross-Tagish Region,,,Total number of private households by condominium status,Household characteristics,370,,,,,,,,6001012
2011,Carcross-Tagish Region,Total number of private households by condominium status,,Part of a condominium development,Household characteristics,0,,,,,,,,YBS048008036
2011,Carcross-Tagish Region,Total number of private households by condominium status,,Not part of a condominium development,Household characteristics,365,,,,,,,,YBS048008036
2011,Carcross-Tagish Region,,,Total number of private households by number of household maintainers,Household characteristics,370,,,,,,,,YBS048008036
2011,Carcross-Tagish Region,Total number of private households by number of household maintainers,,1 household maintainer,Household characteristics,250,,,,,,,,YBS048008036
2011,Carcross-Tagish Region,Total number of private households by number of household maintainers,,2 household maintainers,Household characteristics,115,,,,,,,,YBS048008036
