census_year,geo_name,category,subcategory,variable_name,total,male,female,flag_total,flag_male,flag_female,geo_location,data_notes,geo_code
2011,Watson Lake Region,Total population in private households by Aboriginal identity,Aboriginal identity,Aboriginal identities not included elsewhere,0,,,,,,,,YBS003032033034035
2011,Watson Lake Region,Total population in private households by Aboriginal identity,,Non-Aboriginal identity,620,,,,,,,,YBS003032033034035
2011,Watson Lake Region,,,Total population in private households by Registered or Treaty Indian status,1070,,,,,,,,YBS003032033034035
2011,Watson Lake Region,Total population in private households by Registered or Treaty Indian status,,Registered or Treaty Indian,410,,,,,,,,YBS003032033034035
2011,Watson Lake Region,Total population in private households by Registered or Treaty Indian status,,Not a Registered or Treaty Indian,660,,,,,,,,YBS003032033034035
2011,Watson Lake Region,,,Total population in private households by Aboriginal ancestry,1070,,,,,,,,YBS003032033034035
2011,Watson Lake Region,Total population in private households by Aboriginal ancestry,,Aboriginal ancestry,465,,,,,,,,YBS003032033034035
2011,Watson Lake Region,Total population in private households by Aboriginal ancestry,Aboriginal ancestry,First Nations (North American Indian) Aboriginal ancestry,455,,,,,,,,YBS003032033034035
2011,Watson Lake Region,Total population in private households by Aboriginal ancestry,Aboriginal ancestry,Métis ancestry,15,,,,,,,,YBS003032033034035
2011,Watson Lake Region,Total population in private households by Aboriginal ancestry,Aboriginal ancestry,Inuit ancestry,0,,,,,,,,YBS003032033034035
2011,Watson Lake Region,Total population in private households by Aboriginal ancestry,,Non-Aboriginal ancestry only,605,,,,,,,,YBS003032033034035
