census_year,geo_name,category,sub_category,variable_name,topic,total,male,female,flag_total,flag_male,flag_female,geo_location,data_notes,geo_code
2021,Yukon,,,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrant status and period of immigration,39585,19715,19875,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2021-data-notes#datanote79'>79</a>,6001
2021,Yukon,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,,Non-immigrants,Immigrant status and period of immigration,33280,16680,16600,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2021-data-notes#datanote80'>80</a>,6001
2021,Yukon,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,,Immigrants,Immigrant status and period of immigration,5385,2550,2835,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2021-data-notes#datanote81'>81</a>,6001
2021,Yukon,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,Before 1980,Immigrant status and period of immigration,1100,545,545,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,,6001
2021,Yukon,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,1980 to 1990,Immigrant status and period of immigration,390,185,200,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,,6001
2021,Yukon,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,1991 to 2000,Immigrant status and period of immigration,680,275,410,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,,6001
2021,Yukon,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,2001 to 2010,Immigrant status and period of immigration,1055,495,565,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,,6001
2021,Yukon,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,2011 to 2021,Immigrant status and period of immigration,2160,1050,1110,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2021-data-notes#datanote82'>82</a>,6001
2021,Yukon,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,2011 to 2015,Immigrant status and period of immigration,1030,480,550,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,,6001
2021,Yukon,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,Immigrants,2016 to 2021,Immigrant status and period of immigration,1125,565,560,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,,6001
2021,Yukon,Total - Immigrant status and period of immigration for the population in private households - 25% sample data,,Non-permanent residents,Immigrant status and period of immigration,925,490,440,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2021-data-notes#datanote83'>83</a>,6001
2021,Yukon,,,Total - Age at immigration for the immigrant population in private households - 25% sample data,Age at immigration,5385,2545,2835,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2021-data-notes#datanote84'>84</a>,6001
2021,Yukon,Total - Age at immigration for the immigrant population in private households - 25% sample data,,Under 5 years,Age at immigration,455,225,235,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,,6001
2021,Yukon,Total - Age at immigration for the immigrant population in private households - 25% sample data,,5 to 14 years,Age at immigration,840,410,430,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,,6001
2021,Yukon,Total - Age at immigration for the immigrant population in private households - 25% sample data,,15 to 24 years,Age at immigration,1030,495,535,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,,6001
2021,Yukon,Total - Age at immigration for the immigrant population in private households - 25% sample data,,25 to 44 years,Age at immigration,2610,1200,1405,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,,6001
2021,Yukon,Total - Age at immigration for the immigrant population in private households - 25% sample data,,45 years and over,Age at immigration,445,220,225,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,,6001
2021,Yukon,,,Total - Place of birth for the immigrant population in private households - 25% sample data,Selected places of birth for the immigrant population,5385,2545,2835,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2021-data-notes#datanote85'>85</a>,6001
2021,Yukon,Total - Place of birth for the immigrant population in private households - 25% sample data,,Americas,Selected places of birth for the immigrant population,775,370,405,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,,6001
2021,Yukon,Total - Place of birth for the immigrant population in private households - 25% sample data,Americas,Brazil,Selected places of birth for the immigrant population,10,0,0,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,,6001
2021,Yukon,Total - Place of birth for the immigrant population in private households - 25% sample data,Americas,Colombia,Selected places of birth for the immigrant population,15,0,15,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,,6001
2021,Yukon,Total - Place of birth for the immigrant population in private households - 25% sample data,Americas,El Salvador,Selected places of birth for the immigrant population,0,0,0,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,,6001
2021,Yukon,Total - Place of birth for the immigrant population in private households - 25% sample data,Americas,Guyana,Selected places of birth for the immigrant population,0,0,0,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,,6001
2021,Yukon,Total - Place of birth for the immigrant population in private households - 25% sample data,Americas,Haiti,Selected places of birth for the immigrant population,0,0,0,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,,6001
2021,Yukon,Total - Place of birth for the immigrant population in private households - 25% sample data,Americas,Jamaica,Selected places of birth for the immigrant population,40,15,25,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,,6001
2021,Yukon,Total - Place of birth for the immigrant population in private households - 25% sample data,Americas,Mexico,Selected places of birth for the immigrant population,65,35,30,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,,6001
2021,Yukon,Total - Place of birth for the immigrant population in private households - 25% sample data,Americas,Peru,Selected places of birth for the immigrant population,0,0,0,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,,6001
2021,Yukon,Total - Place of birth for the immigrant population in private households - 25% sample data,Americas,Trinidad and Tobago,Selected places of birth for the immigrant population,10,0,0,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,,6001
2021,Yukon,Total - Place of birth for the immigrant population in private households - 25% sample data,Americas,United States of America,Selected places of birth for the immigrant population,530,275,255,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,,6001
2021,Yukon,Total - Place of birth for the immigrant population in private households - 25% sample data,Americas,Other places of birth in Americas,Selected places of birth for the immigrant population,100,40,60,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,,6001
2021,Yukon,Total - Place of birth for the immigrant population in private households - 25% sample data,,Europe,Selected places of birth for the immigrant population,1890,955,935,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,,6001
2021,Yukon,Total - Place of birth for the immigrant population in private households - 25% sample data,Europe,Bosnia and Herzegovina,Selected places of birth for the immigrant population,0,0,0,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,,6001
2021,Yukon,Total - Place of birth for the immigrant population in private households - 25% sample data,Europe,Croatia,Selected places of birth for the immigrant population,20,15,0,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,,6001
2021,Yukon,Total - Place of birth for the immigrant population in private households - 25% sample data,Europe,France,Selected places of birth for the immigrant population,175,90,85,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,,6001
2021,Yukon,Total - Place of birth for the immigrant population in private households - 25% sample data,Europe,Germany,Selected places of birth for the immigrant population,475,225,245,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,,6001
2021,Yukon,Total - Place of birth for the immigrant population in private households - 25% sample data,Europe,Greece,Selected places of birth for the immigrant population,10,10,0,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,,6001
2021,Yukon,Total - Place of birth for the immigrant population in private households - 25% sample data,Europe,Hungary,Selected places of birth for the immigrant population,25,15,10,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,,6001
2021,Yukon,Total - Place of birth for the immigrant population in private households - 25% sample data,Europe,Italy,Selected places of birth for the immigrant population,10,10,0,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,,6001
2021,Yukon,Total - Place of birth for the immigrant population in private households - 25% sample data,Europe,Netherlands,Selected places of birth for the immigrant population,100,55,45,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,,6001
2021,Yukon,Total - Place of birth for the immigrant population in private households - 25% sample data,Europe,Poland,Selected places of birth for the immigrant population,35,20,15,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,,6001
2021,Yukon,Total - Place of birth for the immigrant population in private households - 25% sample data,Europe,Portugal,Selected places of birth for the immigrant population,10,10,0,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,,6001
2021,Yukon,Total - Place of birth for the immigrant population in private households - 25% sample data,Europe,Romania,Selected places of birth for the immigrant population,30,10,20,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,,6001
2021,Yukon,Total - Place of birth for the immigrant population in private households - 25% sample data,Europe,Russian Federation,Selected places of birth for the immigrant population,40,20,15,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,,6001
2021,Yukon,Total - Place of birth for the immigrant population in private households - 25% sample data,Europe,Serbia,Selected places of birth for the immigrant population,0,0,0,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2021-data-notes#datanote86'>86</a>,6001
2021,Yukon,Total - Place of birth for the immigrant population in private households - 25% sample data,Europe,Ukraine,Selected places of birth for the immigrant population,20,10,10,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,,6001
2021,Yukon,Total - Place of birth for the immigrant population in private households - 25% sample data,Europe,United Kingdom,Selected places of birth for the immigrant population,525,225,295,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2021-data-notes#datanote87'>87</a>,6001
2021,Yukon,Total - Place of birth for the immigrant population in private households - 25% sample data,Europe,Other places of birth in Europe,Selected places of birth for the immigrant population,430,235,190,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,,6001
2021,Yukon,Total - Place of birth for the immigrant population in private households - 25% sample data,,Africa,Selected places of birth for the immigrant population,200,105,95,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,,6001
2021,Yukon,Total - Place of birth for the immigrant population in private households - 25% sample data,Africa,Algeria,Selected places of birth for the immigrant population,0,10,0,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,,6001
2021,Yukon,Total - Place of birth for the immigrant population in private households - 25% sample data,Africa,Congo; Democratic Republic of the,Selected places of birth for the immigrant population,0,0,0,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,,6001
2021,Yukon,Total - Place of birth for the immigrant population in private households - 25% sample data,Africa,Egypt,Selected places of birth for the immigrant population,10,0,0,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,,6001
2021,Yukon,Total - Place of birth for the immigrant population in private households - 25% sample data,Africa,Eritrea,Selected places of birth for the immigrant population,10,0,0,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,,6001
2021,Yukon,Total - Place of birth for the immigrant population in private households - 25% sample data,Africa,Ethiopia,Selected places of birth for the immigrant population,15,0,10,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,,6001
2021,Yukon,Total - Place of birth for the immigrant population in private households - 25% sample data,Africa,Morocco,Selected places of birth for the immigrant population,10,10,0,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,,6001
2021,Yukon,Total - Place of birth for the immigrant population in private households - 25% sample data,Africa,Nigeria,Selected places of birth for the immigrant population,30,20,0,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,,6001
2021,Yukon,Total - Place of birth for the immigrant population in private households - 25% sample data,Africa,Somalia,Selected places of birth for the immigrant population,15,10,10,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,,6001
2021,Yukon,Total - Place of birth for the immigrant population in private households - 25% sample data,Africa,South Africa; Republic of,Selected places of birth for the immigrant population,15,0,15,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,,6001
2021,Yukon,Total - Place of birth for the immigrant population in private households - 25% sample data,Africa,Other places of birth in Africa,Selected places of birth for the immigrant population,100,55,50,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,,6001
2021,Yukon,Total - Place of birth for the immigrant population in private households - 25% sample data,,Asia,Selected places of birth for the immigrant population,2380,1050,1330,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,,6001
2021,Yukon,Total - Place of birth for the immigrant population in private households - 25% sample data,Asia,Afghanistan,Selected places of birth for the immigrant population,0,0,0,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,,6001
2021,Yukon,Total - Place of birth for the immigrant population in private households - 25% sample data,Asia,Iran,Selected places of birth for the immigrant population,10,0,0,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2021-data-notes#datanote88'>88</a>,6001
2021,Yukon,Total - Place of birth for the immigrant population in private households - 25% sample data,Asia,Iraq,Selected places of birth for the immigrant population,0,0,0,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,,6001
2021,Yukon,Total - Place of birth for the immigrant population in private households - 25% sample data,Asia,Lebanon,Selected places of birth for the immigrant population,0,0,0,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,,6001
2021,Yukon,Total - Place of birth for the immigrant population in private households - 25% sample data,Asia,Syria,Selected places of birth for the immigrant population,0,0,0,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2021-data-notes#datanote89'>89</a>,6001
2021,Yukon,Total - Place of birth for the immigrant population in private households - 25% sample data,Asia,Turkey,Selected places of birth for the immigrant population,15,10,0,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,,6001
2021,Yukon,Total - Place of birth for the immigrant population in private households - 25% sample data,Asia,China,Selected places of birth for the immigrant population,230,85,150,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2021-data-notes#datanote90'>90</a>,6001
2021,Yukon,Total - Place of birth for the immigrant population in private households - 25% sample data,Asia,Hong Kong,Selected places of birth for the immigrant population,30,0,20,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2021-data-notes#datanote91'>91</a>,6001
2021,Yukon,Total - Place of birth for the immigrant population in private households - 25% sample data,Asia,Korea; South,Selected places of birth for the immigrant population,65,15,55,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2021-data-notes#datanote92'>92</a>,6001
2021,Yukon,Total - Place of birth for the immigrant population in private households - 25% sample data,Asia,Taiwan,Selected places of birth for the immigrant population,15,10,10,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,,6001
2021,Yukon,Total - Place of birth for the immigrant population in private households - 25% sample data,Asia,Philippines,Selected places of birth for the immigrant population,1405,610,795,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,,6001
2021,Yukon,Total - Place of birth for the immigrant population in private households - 25% sample data,Asia,Viet Nam,Selected places of birth for the immigrant population,40,0,35,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,,6001
2021,Yukon,Total - Place of birth for the immigrant population in private households - 25% sample data,Asia,Bangladesh,Selected places of birth for the immigrant population,0,0,0,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,,6001
2021,Yukon,Total - Place of birth for the immigrant population in private households - 25% sample data,Asia,India,Selected places of birth for the immigrant population,360,205,155,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,,6001
2021,Yukon,Total - Place of birth for the immigrant population in private households - 25% sample data,Asia,Pakistan,Selected places of birth for the immigrant population,55,40,20,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,,6001
2021,Yukon,Total - Place of birth for the immigrant population in private households - 25% sample data,Asia,Sri Lanka,Selected places of birth for the immigrant population,15,10,10,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,,6001
2021,Yukon,Total - Place of birth for the immigrant population in private households - 25% sample data,Asia,Other places of birth in Asia,Selected places of birth for the immigrant population,125,50,75,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,,6001
2021,Yukon,Total - Place of birth for the immigrant population in private households - 25% sample data,,Oceania and other places of birth,Selected places of birth for the immigrant population,140,65,75,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2021-data-notes#datanote93'>93</a>,6001
2021,Yukon,,,Total - Place of birth for the recent immigrant population in private households - 25% sample data,Selected places of birth for the recent immigrant population,1125,570,555,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2021-data-notes#datanote94'>94</a>,6001
2021,Yukon,Total - Place of birth for the recent immigrant population in private households - 25% sample data,,Americas,Selected places of birth for the recent immigrant population,140,70,70,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,,6001
2021,Yukon,Total - Place of birth for the recent immigrant population in private households - 25% sample data,Americas,Brazil,Selected places of birth for the recent immigrant population,0,0,0,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,,6001
2021,Yukon,Total - Place of birth for the recent immigrant population in private households - 25% sample data,Americas,Colombia,Selected places of birth for the recent immigrant population,0,0,0,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,,6001
2021,Yukon,Total - Place of birth for the recent immigrant population in private households - 25% sample data,Americas,Haiti,Selected places of birth for the recent immigrant population,0,0,0,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,,6001
2021,Yukon,Total - Place of birth for the recent immigrant population in private households - 25% sample data,Americas,Jamaica,Selected places of birth for the recent immigrant population,15,0,10,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,,6001
2021,Yukon,Total - Place of birth for the recent immigrant population in private households - 25% sample data,Americas,Mexico,Selected places of birth for the recent immigrant population,40,20,20,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,,6001
2021,Yukon,Total - Place of birth for the recent immigrant population in private households - 25% sample data,Americas,United States of America,Selected places of birth for the recent immigrant population,40,20,25,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,,6001
2021,Yukon,Total - Place of birth for the recent immigrant population in private households - 25% sample data,Americas,Venezuela,Selected places of birth for the recent immigrant population,0,0,0,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2021-data-notes#datanote95'>95</a>,6001
